"","exp","block","plot","SR","SpComp","year","sum_alive","n_initial","proportion_alive"
"1","FORBIO_Ged","1","1",4,"ACPS_LAEU_PSME_QUPE",0,784,784,1
"2","FORBIO_Ged","1","1",4,"ACPS_LAEU_PSME_QUPE",1,685,784,0.873724489795918
"3","FORBIO_Ged","1","1",4,"ACPS_LAEU_PSME_QUPE",2,696,784,0.887755102040816
"4","FORBIO_Ged","1","1",4,"ACPS_LAEU_PSME_QUPE",3,608,784,0.775510204081633
"5","FORBIO_Ged","1","10",2,"LAEU_PSME",0,784,784,1
"6","FORBIO_Ged","1","10",2,"LAEU_PSME",1,636,784,0.811224489795918
"7","FORBIO_Ged","1","10",2,"LAEU_PSME",2,709,784,0.904336734693878
"8","FORBIO_Ged","1","10",2,"LAEU_PSME",3,711,783,0.908045977011494
"9","FORBIO_Ged","1","11",1,"QUPE",0,784,784,1
"10","FORBIO_Ged","1","11",1,"QUPE",1,714,784,0.910714285714286
"11","FORBIO_Ged","1","11",1,"QUPE",2,721,784,0.919642857142857
"12","FORBIO_Ged","1","11",1,"QUPE",3,704,783,0.899106002554278
"13","FORBIO_Ged","1","12",4,"ACPS_FASY_LAEU_QUPE",0,784,784,1
"14","FORBIO_Ged","1","12",4,"ACPS_FASY_LAEU_QUPE",1,644,784,0.821428571428571
"15","FORBIO_Ged","1","12",4,"ACPS_FASY_LAEU_QUPE",2,649,784,0.82780612244898
"16","FORBIO_Ged","1","12",4,"ACPS_FASY_LAEU_QUPE",3,643,784,0.82015306122449
"17","FORBIO_Ged","1","13",1,"LAEU",0,784,784,1
"18","FORBIO_Ged","1","13",1,"LAEU",1,680,784,0.86734693877551
"19","FORBIO_Ged","1","13",1,"LAEU",2,784,784,1
"20","FORBIO_Ged","1","13",1,"LAEU",3,729,784,0.92984693877551
"21","FORBIO_Ged","1","14",2,"FASY_QUPE",0,784,784,1
"22","FORBIO_Ged","1","14",2,"FASY_QUPE",1,606,784,0.772959183673469
"23","FORBIO_Ged","1","14",2,"FASY_QUPE",2,669,784,0.853316326530612
"24","FORBIO_Ged","1","14",2,"FASY_QUPE",3,664,784,0.846938775510204
"25","FORBIO_Ged","1","15",1,"FASY",0,784,784,1
"26","FORBIO_Ged","1","15",1,"FASY",1,717,784,0.914540816326531
"27","FORBIO_Ged","1","15",1,"FASY",2,716,784,0.913265306122449
"28","FORBIO_Ged","1","15",1,"FASY",3,683,784,0.871173469387755
"29","FORBIO_Ged","1","16",4,"ACPS_FASY_PSME_QUPE",0,784,784,1
"30","FORBIO_Ged","1","16",4,"ACPS_FASY_PSME_QUPE",1,663,784,0.845663265306122
"31","FORBIO_Ged","1","16",4,"ACPS_FASY_PSME_QUPE",2,679,784,0.866071428571429
"32","FORBIO_Ged","1","16",4,"ACPS_FASY_PSME_QUPE",3,644,771,0.835278858625162
"33","FORBIO_Ged","1","17",2,"ACPS_FASY",0,784,784,1
"34","FORBIO_Ged","1","17",2,"ACPS_FASY",1,679,784,0.866071428571429
"35","FORBIO_Ged","1","17",2,"ACPS_FASY",2,728,784,0.928571428571429
"36","FORBIO_Ged","1","17",2,"ACPS_FASY",3,616,776,0.793814432989691
"37","FORBIO_Ged","1","18",3,"FASY_LAEU_PSME",0,784,784,1
"38","FORBIO_Ged","1","18",3,"FASY_LAEU_PSME",1,634,784,0.808673469387755
"39","FORBIO_Ged","1","18",3,"FASY_LAEU_PSME",2,641,784,0.817602040816326
"40","FORBIO_Ged","1","18",3,"FASY_LAEU_PSME",3,708,784,0.903061224489796
"41","FORBIO_Ged","1","19",3,"ACPS_LAEU_QUPE",0,784,784,1
"42","FORBIO_Ged","1","19",3,"ACPS_LAEU_QUPE",1,710,784,0.905612244897959
"43","FORBIO_Ged","1","19",3,"ACPS_LAEU_QUPE",2,674,784,0.85969387755102
"44","FORBIO_Ged","1","19",3,"ACPS_LAEU_QUPE",3,626,782,0.800511508951407
"45","FORBIO_Ged","1","2",1,"ACPS",0,784,784,1
"46","FORBIO_Ged","1","2",1,"ACPS",1,754,784,0.961734693877551
"47","FORBIO_Ged","1","2",1,"ACPS",2,660,784,0.841836734693878
"48","FORBIO_Ged","1","2",1,"ACPS",3,359,784,0.457908163265306
"49","FORBIO_Ged","1","20",4,"ACPS_FASY_LAEU_PSME",0,784,784,1
"50","FORBIO_Ged","1","20",4,"ACPS_FASY_LAEU_PSME",1,640,784,0.816326530612245
"51","FORBIO_Ged","1","20",4,"ACPS_FASY_LAEU_PSME",2,687,784,0.876275510204082
"52","FORBIO_Ged","1","20",4,"ACPS_FASY_LAEU_PSME",3,668,778,0.858611825192802
"53","FORBIO_Ged","1","3",3,"FASY_QUPE",0,784,784,1
"54","FORBIO_Ged","1","3",3,"FASY_QUPE",1,598,784,0.762755102040816
"55","FORBIO_Ged","1","3",3,"FASY_QUPE",2,630,784,0.803571428571429
"56","FORBIO_Ged","1","3",3,"FASY_QUPE",3,595,784,0.758928571428571
"57","FORBIO_Ged","1","4",2,"ACPS_PSME",0,784,784,1
"58","FORBIO_Ged","1","4",2,"ACPS_PSME",1,664,784,0.846938775510204
"59","FORBIO_Ged","1","4",2,"ACPS_PSME",2,602,784,0.767857142857143
"60","FORBIO_Ged","1","4",2,"ACPS_PSME",3,570,783,0.727969348659004
"61","FORBIO_Ged","1","5",2,"LAEU_QUPE",0,784,784,1
"62","FORBIO_Ged","1","5",2,"LAEU_QUPE",1,613,784,0.781887755102041
"63","FORBIO_Ged","1","5",2,"LAEU_QUPE",2,681,784,0.868622448979592
"64","FORBIO_Ged","1","5",2,"LAEU_QUPE",3,734,784,0.936224489795918
"65","FORBIO_Ged","1","6",4,"FASY_LAEU_PSME_QUPE",0,784,784,1
"66","FORBIO_Ged","1","6",4,"FASY_LAEU_PSME_QUPE",1,532,784,0.678571428571429
"67","FORBIO_Ged","1","6",4,"FASY_LAEU_PSME_QUPE",2,606,784,0.772959183673469
"68","FORBIO_Ged","1","6",4,"FASY_LAEU_PSME_QUPE",3,678,783,0.865900383141762
"69","FORBIO_Ged","1","7",3,"FASY_LAEU",0,784,784,1
"70","FORBIO_Ged","1","7",3,"FASY_LAEU",1,630,784,0.803571428571429
"71","FORBIO_Ged","1","7",3,"FASY_LAEU",2,597,784,0.761479591836735
"72","FORBIO_Ged","1","7",3,"FASY_LAEU",3,630,784,0.803571428571429
"73","FORBIO_Ged","1","8",1,"PSME",0,784,784,1
"74","FORBIO_Ged","1","8",1,"PSME",1,657,784,0.838010204081633
"75","FORBIO_Ged","1","8",1,"PSME",2,463,784,0.590561224489796
"76","FORBIO_Ged","1","8",1,"PSME",3,652,784,0.831632653061224
"77","FORBIO_Ged","1","9",3,"ACPS_PSME_QUPE",0,784,784,1
"78","FORBIO_Ged","1","9",3,"ACPS_PSME_QUPE",1,620,784,0.790816326530612
"79","FORBIO_Ged","1","9",3,"ACPS_PSME_QUPE",2,634,784,0.808673469387755
"80","FORBIO_Ged","1","9",3,"ACPS_PSME_QUPE",3,579,782,0.740409207161125
"81","FORBIO_Ged","2","21",2,"LAEU_QUPE",0,784,784,1
"82","FORBIO_Ged","2","21",2,"LAEU_QUPE",1,536,784,0.683673469387755
"83","FORBIO_Ged","2","21",2,"LAEU_QUPE",2,687,784,0.876275510204082
"84","FORBIO_Ged","2","21",2,"LAEU_QUPE",3,659,784,0.840561224489796
"85","FORBIO_Ged","2","22",4,"ACPS_FASY_LAEU_PSME",0,784,784,1
"86","FORBIO_Ged","2","22",4,"ACPS_FASY_LAEU_PSME",1,621,784,0.792091836734694
"87","FORBIO_Ged","2","22",4,"ACPS_FASY_LAEU_PSME",2,716,784,0.913265306122449
"88","FORBIO_Ged","2","22",4,"ACPS_FASY_LAEU_PSME",3,692,784,0.88265306122449
"89","FORBIO_Ged","2","23",4,"ACPS_FASY_LAEU_QUPE",0,784,784,1
"90","FORBIO_Ged","2","23",4,"ACPS_FASY_LAEU_QUPE",1,784,784,1
"91","FORBIO_Ged","2","23",4,"ACPS_FASY_LAEU_QUPE",2,648,784,0.826530612244898
"92","FORBIO_Ged","2","23",4,"ACPS_FASY_LAEU_QUPE",3,690,782,0.882352941176471
"93","FORBIO_Ged","2","24",3,"FASY_LAEU_PSME",0,784,784,1
"94","FORBIO_Ged","2","24",3,"FASY_LAEU_PSME",1,585,784,0.746173469387755
"95","FORBIO_Ged","2","24",3,"FASY_LAEU_PSME",2,710,784,0.905612244897959
"96","FORBIO_Ged","2","24",3,"FASY_LAEU_PSME",3,712,784,0.908163265306122
"97","FORBIO_Ged","2","25",1,"FASY",0,784,784,1
"98","FORBIO_Ged","2","25",1,"FASY",1,494,784,0.630102040816326
"99","FORBIO_Ged","2","25",1,"FASY",2,726,784,0.926020408163265
"100","FORBIO_Ged","2","25",1,"FASY",3,700,784,0.892857142857143
"101","FORBIO_Ged","2","26",2,"ACPS_PSME",0,784,784,1
"102","FORBIO_Ged","2","26",2,"ACPS_PSME",1,693,784,0.883928571428571
"103","FORBIO_Ged","2","26",2,"ACPS_PSME",2,723,784,0.92219387755102
"104","FORBIO_Ged","2","26",2,"ACPS_PSME",3,685,784,0.873724489795918
"105","FORBIO_Ged","2","27",3,"FASY_PSME_QUPE",0,784,784,1
"106","FORBIO_Ged","2","27",3,"FASY_PSME_QUPE",1,552,784,0.704081632653061
"107","FORBIO_Ged","2","27",3,"FASY_PSME_QUPE",2,700,784,0.892857142857143
"108","FORBIO_Ged","2","27",3,"FASY_PSME_QUPE",3,688,784,0.877551020408163
"109","FORBIO_Ged","2","28",1,"PSME",0,784,784,1
"110","FORBIO_Ged","2","28",1,"PSME",1,644,784,0.821428571428571
"111","FORBIO_Ged","2","28",1,"PSME",2,669,784,0.853316326530612
"112","FORBIO_Ged","2","28",1,"PSME",3,737,783,0.94125159642401
"113","FORBIO_Ged","2","29",4,"ACPS_LAEU_PSME_QUPE",0,784,784,1
"114","FORBIO_Ged","2","29",4,"ACPS_LAEU_PSME_QUPE",1,674,784,0.85969387755102
"115","FORBIO_Ged","2","29",4,"ACPS_LAEU_PSME_QUPE",2,696,784,0.887755102040816
"116","FORBIO_Ged","2","29",4,"ACPS_LAEU_PSME_QUPE",3,692,781,0.886043533930858
"117","FORBIO_Ged","2","30",1,"QUPE",0,700,700,1
"118","FORBIO_Ged","2","30",1,"QUPE",1,487,700,0.695714285714286
"119","FORBIO_Ged","2","30",1,"QUPE",2,567,700,0.81
"120","FORBIO_Ged","2","30",1,"QUPE",3,577,698,0.826647564469914
"121","FORBIO_Ged","2","31",3,"ACPS_LAEU_QUPE",0,700,700,1
"122","FORBIO_Ged","2","31",3,"ACPS_LAEU_QUPE",1,623,700,0.89
"123","FORBIO_Ged","2","31",3,"ACPS_LAEU_QUPE",2,632,700,0.902857142857143
"124","FORBIO_Ged","2","31",3,"ACPS_LAEU_QUPE",3,613,700,0.875714285714286
"125","FORBIO_Ged","2","32",3,"ACPS_FASY_LAEU",0,700,700,1
"126","FORBIO_Ged","2","32",3,"ACPS_FASY_LAEU",1,359,700,0.512857142857143
"127","FORBIO_Ged","2","32",3,"ACPS_FASY_LAEU",2,579,700,0.827142857142857
"128","FORBIO_Ged","2","32",3,"ACPS_FASY_LAEU",3,582,700,0.831428571428571
"129","FORBIO_Ged","2","33",2,"ACPS_FASY",0,700,700,1
"130","FORBIO_Ged","2","33",2,"ACPS_FASY",1,575,700,0.821428571428571
"131","FORBIO_Ged","2","33",2,"ACPS_FASY",2,598,700,0.854285714285714
"132","FORBIO_Ged","2","33",2,"ACPS_FASY",3,586,700,0.837142857142857
"133","FORBIO_Ged","2","34",3,"ACPS_PSME_QUPE",0,700,700,1
"134","FORBIO_Ged","2","34",3,"ACPS_PSME_QUPE",1,700,700,1
"135","FORBIO_Ged","2","34",3,"ACPS_PSME_QUPE",2,532,700,0.76
"136","FORBIO_Ged","2","34",3,"ACPS_PSME_QUPE",3,595,700,0.85
"137","FORBIO_Ged","2","35",4,"FASY_LAEU_PSME_QUPE",0,700,700,1
"138","FORBIO_Ged","2","35",4,"FASY_LAEU_PSME_QUPE",1,615,700,0.878571428571429
"139","FORBIO_Ged","2","35",4,"FASY_LAEU_PSME_QUPE",2,629,700,0.898571428571429
"140","FORBIO_Ged","2","35",4,"FASY_LAEU_PSME_QUPE",3,660,700,0.942857142857143
"141","FORBIO_Ged","2","36",2,"LAEU_PSME",0,700,700,1
"142","FORBIO_Ged","2","36",2,"LAEU_PSME",1,700,700,1
"143","FORBIO_Ged","2","36",2,"LAEU_PSME",2,600,700,0.857142857142857
"144","FORBIO_Ged","2","36",2,"LAEU_PSME",3,619,698,0.886819484240688
"145","FORBIO_Ged","2","37",1,"ACPS",0,700,700,1
"146","FORBIO_Ged","2","37",1,"ACPS",1,690,700,0.985714285714286
"147","FORBIO_Ged","2","37",1,"ACPS",2,645,700,0.921428571428571
"148","FORBIO_Ged","2","37",1,"ACPS",3,516,700,0.737142857142857
"149","FORBIO_Ged","2","38",1,"FASY",0,700,700,1
"150","FORBIO_Ged","2","38",1,"FASY",1,517,700,0.738571428571429
"151","FORBIO_Ged","2","38",1,"FASY",2,636,700,0.908571428571429
"152","FORBIO_Ged","2","38",1,"FASY",3,610,698,0.873925501432665
"153","FORBIO_Ged","2","39",2,"FASY_QUPE",0,700,700,1
"154","FORBIO_Ged","2","39",2,"FASY_QUPE",1,398,700,0.568571428571429
"155","FORBIO_Ged","2","39",2,"FASY_QUPE",2,544,700,0.777142857142857
"156","FORBIO_Ged","2","39",2,"FASY_QUPE",3,603,698,0.863896848137536
"157","FORBIO_Ged","2","40",1,"LAEU",0,700,700,1
"158","FORBIO_Ged","2","40",1,"LAEU",1,618,700,0.882857142857143
"159","FORBIO_Ged","2","40",1,"LAEU",2,665,700,0.95
"160","FORBIO_Ged","2","40",1,"LAEU",3,659,700,0.941428571428571
"161","FORBIO_Ged","2","41",4,"ACPS_FASY_PSME_QUPE",0,700,700,1
"162","FORBIO_Ged","2","41",4,"ACPS_FASY_PSME_QUPE",1,527,700,0.752857142857143
"163","FORBIO_Ged","2","41",4,"ACPS_FASY_PSME_QUPE",2,641,700,0.915714285714286
"164","FORBIO_Ged","2","41",4,"ACPS_FASY_PSME_QUPE",3,636,697,0.912482065997131
"165","FORBIO_Ged","2","42",1,"FASY",0,700,700,1
"166","FORBIO_Ged","2","42",1,"FASY",1,435,700,0.621428571428571
"167","FORBIO_Ged","2","42",1,"FASY",2,635,700,0.907142857142857
"168","FORBIO_Ged","2","42",1,"FASY",3,673,700,0.961428571428571
"169","FORBIO_Ged","2","43",1,"FASY",0,784,784,1
"170","FORBIO_Ged","2","43",1,"FASY",1,693,784,0.883928571428571
"171","FORBIO_Ged","2","43",1,"FASY",2,737,784,0.940051020408163
"172","FORBIO_Ged","2","43",1,"FASY",3,743,784,0.947704081632653
"173","FORBIO_Ged","2","44",1,"FASY",0,784,784,1
"174","FORBIO_Ged","2","44",1,"FASY",1,0,784,0
"175","FORBIO_Ged","2","44",1,"FASY",2,573,784,0.730867346938776
"176","FORBIO_Ged","2","44",1,"FASY",3,583,784,0.743622448979592
"177","IDENT.cloquet","A","A1",2,"PIGL-PIST",0,49,49,1
"178","IDENT.cloquet","A","A1",2,"PIGL-PIST",1,15,15,1
"179","IDENT.cloquet","A","A1",2,"PIGL-PIST",2,15,15,1
"180","IDENT.cloquet","A","A1",2,"PIGL-PIST",3,15,15,1
"181","IDENT.cloquet","A","A1",2,"PIGL-PIST",4,15,15,1
"182","IDENT.cloquet","A","A1",2,"PIGL-PIST",5,43,49,0.877551020408163
"183","IDENT.cloquet","A","A2",2,"BEPE-QURO",0,49,49,1
"184","IDENT.cloquet","A","A2",2,"BEPE-QURO",1,15,15,1
"185","IDENT.cloquet","A","A2",2,"BEPE-QURO",2,15,15,1
"186","IDENT.cloquet","A","A2",2,"BEPE-QURO",3,15,15,1
"187","IDENT.cloquet","A","A2",2,"BEPE-QURO",4,15,15,1
"188","IDENT.cloquet","A","A2",2,"BEPE-QURO",5,49,49,1
"189","IDENT.cloquet","A","A3",2,"BEPE_PISY",0,49,49,1
"190","IDENT.cloquet","A","A3",2,"BEPE_PISY",1,15,15,1
"191","IDENT.cloquet","A","A3",2,"BEPE_PISY",2,15,15,1
"192","IDENT.cloquet","A","A3",2,"BEPE_PISY",3,14,15,0.933333333333333
"193","IDENT.cloquet","A","A3",2,"BEPE_PISY",4,14,15,0.933333333333333
"194","IDENT.cloquet","A","A3",2,"BEPE_PISY",5,45,45,1
"195","IDENT.cloquet","A","A4",2,"BEPA_PIST",0,49,49,1
"196","IDENT.cloquet","A","A4",2,"BEPA_PIST",1,15,15,1
"197","IDENT.cloquet","A","A4",2,"BEPA_PIST",2,15,15,1
"198","IDENT.cloquet","A","A4",2,"BEPA_PIST",3,15,15,1
"199","IDENT.cloquet","A","A4",2,"BEPA_PIST",4,15,15,1
"200","IDENT.cloquet","A","A4",2,"BEPA_PIST",5,49,49,1
"201","IDENT.cloquet","A","A5",1,"LADE",0,49,49,1
"202","IDENT.cloquet","A","A5",1,"LADE",1,5,5,1
"203","IDENT.cloquet","A","A5",1,"LADE",2,5,5,1
"204","IDENT.cloquet","A","A5",1,"LADE",3,5,5,1
"205","IDENT.cloquet","A","A5",1,"LADE",4,5,5,1
"206","IDENT.cloquet","A","A5",1,"LADE",5,47,49,0.959183673469388
"207","IDENT.cloquet","A","A6",2,"BEPA-QURU",0,49,49,1
"208","IDENT.cloquet","A","A6",2,"BEPA-QURU",1,15,15,1
"209","IDENT.cloquet","A","A6",2,"BEPA-QURU",2,15,15,1
"210","IDENT.cloquet","A","A6",2,"BEPA-QURU",3,15,15,1
"211","IDENT.cloquet","A","A6",2,"BEPA-QURU",4,15,15,1
"212","IDENT.cloquet","A","A6",2,"BEPA-QURU",5,48,48,1
"213","IDENT.cloquet","A","A7",1,"PISY",0,49,49,1
"214","IDENT.cloquet","A","A7",1,"PISY",1,5,5,1
"215","IDENT.cloquet","A","A7",1,"PISY",2,5,5,1
"216","IDENT.cloquet","A","A7",1,"PISY",3,5,5,1
"217","IDENT.cloquet","A","A7",1,"PISY",4,4,5,0.8
"218","IDENT.cloquet","A","A7",1,"PISY",5,41,47,0.872340425531915
"219","IDENT.cloquet","A","A8",1,"PIST",0,49,49,1
"220","IDENT.cloquet","A","A8",1,"PIST",1,5,5,1
"221","IDENT.cloquet","A","A8",1,"PIST",2,5,5,1
"222","IDENT.cloquet","A","A8",1,"PIST",3,5,5,1
"223","IDENT.cloquet","A","A8",1,"PIST",4,5,5,1
"224","IDENT.cloquet","A","A8",1,"PIST",5,47,49,0.959183673469388
"225","IDENT.cloquet","A","B1",1,"BEPA",0,49,49,1
"226","IDENT.cloquet","A","B1",1,"BEPA",1,5,5,1
"227","IDENT.cloquet","A","B1",1,"BEPA",2,5,5,1
"228","IDENT.cloquet","A","B1",1,"BEPA",3,5,5,1
"229","IDENT.cloquet","A","B1",1,"BEPA",4,5,5,1
"230","IDENT.cloquet","A","B1",1,"BEPA",5,48,48,1
"231","IDENT.cloquet","A","B2",1,"ACSA",0,49,49,1
"232","IDENT.cloquet","A","B2",1,"ACSA",1,5,5,1
"233","IDENT.cloquet","A","B2",1,"ACSA",2,5,5,1
"234","IDENT.cloquet","A","B2",1,"ACSA",3,5,5,1
"235","IDENT.cloquet","A","B2",1,"ACSA",4,5,5,1
"236","IDENT.cloquet","A","B2",1,"ACSA",5,48,49,0.979591836734694
"237","IDENT.cloquet","A","B3",2,"ACPL_QURU",0,49,49,1
"238","IDENT.cloquet","A","B3",2,"ACPL_QURU",1,15,15,1
"239","IDENT.cloquet","A","B3",2,"ACPL_QURU",2,15,15,1
"240","IDENT.cloquet","A","B3",2,"ACPL_QURU",3,15,15,1
"241","IDENT.cloquet","A","B3",2,"ACPL_QURU",4,15,15,1
"242","IDENT.cloquet","A","B3",2,"ACPL_QURU",5,49,49,1
"243","IDENT.cloquet","A","B4",6,"ACSA_BEPA_QURU_LALA_PIGL_PIST",0,49,49,1
"244","IDENT.cloquet","A","B4",6,"ACSA_BEPA_QURU_LALA_PIGL_PIST",1,25,25,1
"245","IDENT.cloquet","A","B4",6,"ACSA_BEPA_QURU_LALA_PIGL_PIST",2,25,25,1
"246","IDENT.cloquet","A","B4",6,"ACSA_BEPA_QURU_LALA_PIGL_PIST",3,25,25,1
"247","IDENT.cloquet","A","B4",6,"ACSA_BEPA_QURU_LALA_PIGL_PIST",4,25,25,1
"248","IDENT.cloquet","A","B4",6,"ACSA_BEPA_QURU_LALA_PIGL_PIST",5,42,49,0.857142857142857
"249","IDENT.cloquet","A","B5",1,"QURU",0,49,49,1
"250","IDENT.cloquet","A","B5",1,"QURU",1,5,5,1
"251","IDENT.cloquet","A","B5",1,"QURU",2,5,5,1
"252","IDENT.cloquet","A","B5",1,"QURU",3,5,5,1
"253","IDENT.cloquet","A","B5",1,"QURU",4,5,5,1
"254","IDENT.cloquet","A","B5",1,"QURU",5,49,49,1
"255","IDENT.cloquet","A","B6",6,"ACPL_BEPE_QURO_LADE_PIAB_PISY",0,49,49,1
"256","IDENT.cloquet","A","B6",6,"ACPL_BEPE_QURO_LADE_PIAB_PISY",1,25,25,1
"257","IDENT.cloquet","A","B6",6,"ACPL_BEPE_QURO_LADE_PIAB_PISY",2,25,25,1
"258","IDENT.cloquet","A","B6",6,"ACPL_BEPE_QURO_LADE_PIAB_PISY",3,25,25,1
"259","IDENT.cloquet","A","B6",6,"ACPL_BEPE_QURO_LADE_PIAB_PISY",4,22,25,0.88
"260","IDENT.cloquet","A","B6",6,"ACPL_BEPE_QURO_LADE_PIAB_PISY",5,38,47,0.808510638297872
"261","IDENT.cloquet","A","B7",1,"PIGL",0,49,49,1
"262","IDENT.cloquet","A","B7",1,"PIGL",1,5,5,1
"263","IDENT.cloquet","A","B7",1,"PIGL",2,5,5,1
"264","IDENT.cloquet","A","B7",1,"PIGL",3,5,5,1
"265","IDENT.cloquet","A","B7",1,"PIGL",4,4,5,0.8
"266","IDENT.cloquet","A","B7",1,"PIGL",5,40,49,0.816326530612245
"267","IDENT.cloquet","A","B8",2,"ACPL_PIAB",0,49,49,1
"268","IDENT.cloquet","A","B8",2,"ACPL_PIAB",1,15,15,1
"269","IDENT.cloquet","A","B8",2,"ACPL_PIAB",2,15,15,1
"270","IDENT.cloquet","A","B8",2,"ACPL_PIAB",3,15,15,1
"271","IDENT.cloquet","A","B8",2,"ACPL_PIAB",4,14,15,0.933333333333333
"272","IDENT.cloquet","A","B8",2,"ACPL_PIAB",5,45,49,0.918367346938776
"273","IDENT.cloquet","A","C1",2,"ACSA-BEPA",0,49,49,1
"274","IDENT.cloquet","A","C1",2,"ACSA-BEPA",1,15,15,1
"275","IDENT.cloquet","A","C1",2,"ACSA-BEPA",2,15,15,1
"276","IDENT.cloquet","A","C1",2,"ACSA-BEPA",3,15,15,1
"277","IDENT.cloquet","A","C1",2,"ACSA-BEPA",4,15,15,1
"278","IDENT.cloquet","A","C1",2,"ACSA-BEPA",5,49,49,1
"279","IDENT.cloquet","A","C2",2,"ACPL-BEPA",0,49,49,1
"280","IDENT.cloquet","A","C2",2,"ACPL-BEPA",1,15,15,1
"281","IDENT.cloquet","A","C2",2,"ACPL-BEPA",2,15,15,1
"282","IDENT.cloquet","A","C2",2,"ACPL-BEPA",3,15,15,1
"283","IDENT.cloquet","A","C2",2,"ACPL-BEPA",4,15,15,1
"284","IDENT.cloquet","A","C2",2,"ACPL-BEPA",5,49,49,1
"285","IDENT.cloquet","A","C3",2,"ACSA_PIGL",0,49,49,1
"286","IDENT.cloquet","A","C3",2,"ACSA_PIGL",1,15,15,1
"287","IDENT.cloquet","A","C3",2,"ACSA_PIGL",2,15,15,1
"288","IDENT.cloquet","A","C3",2,"ACSA_PIGL",3,15,15,1
"289","IDENT.cloquet","A","C3",2,"ACSA_PIGL",4,13,15,0.866666666666667
"290","IDENT.cloquet","A","C3",2,"ACSA_PIGL",5,42,49,0.857142857142857
"291","IDENT.cloquet","A","C4",2,"ACPL_ACSA",0,49,49,1
"292","IDENT.cloquet","A","C4",2,"ACPL_ACSA",1,15,15,1
"293","IDENT.cloquet","A","C4",2,"ACPL_ACSA",2,15,15,1
"294","IDENT.cloquet","A","C4",2,"ACPL_ACSA",3,15,15,1
"295","IDENT.cloquet","A","C4",2,"ACPL_ACSA",4,15,15,1
"296","IDENT.cloquet","A","C4",2,"ACPL_ACSA",5,49,49,1
"297","IDENT.cloquet","A","C5",2,"LADE-QURU",0,49,49,1
"298","IDENT.cloquet","A","C5",2,"LADE-QURU",1,15,15,1
"299","IDENT.cloquet","A","C5",2,"LADE-QURU",2,15,15,1
"300","IDENT.cloquet","A","C5",2,"LADE-QURU",3,15,15,1
"301","IDENT.cloquet","A","C5",2,"LADE-QURU",4,15,15,1
"302","IDENT.cloquet","A","C5",2,"LADE-QURU",5,44,49,0.897959183673469
"303","IDENT.cloquet","A","C6",1,"LALA",0,49,49,1
"304","IDENT.cloquet","A","C6",1,"LALA",1,5,5,1
"305","IDENT.cloquet","A","C6",1,"LALA",2,5,5,1
"306","IDENT.cloquet","A","C6",1,"LALA",3,5,5,1
"307","IDENT.cloquet","A","C6",1,"LALA",4,4,5,0.8
"308","IDENT.cloquet","A","C6",1,"LALA",5,30,47,0.638297872340426
"309","IDENT.cloquet","A","C7",2,"PIAB-PIST",0,49,49,1
"310","IDENT.cloquet","A","C7",2,"PIAB-PIST",1,15,15,1
"311","IDENT.cloquet","A","C7",2,"PIAB-PIST",2,15,15,1
"312","IDENT.cloquet","A","C7",2,"PIAB-PIST",3,15,15,1
"313","IDENT.cloquet","A","C7",2,"PIAB-PIST",4,15,15,1
"314","IDENT.cloquet","A","C7",2,"PIAB-PIST",5,43,49,0.877551020408163
"315","IDENT.cloquet","A","C8",2,"LADE_PISY",0,49,49,1
"316","IDENT.cloquet","A","C8",2,"LADE_PISY",1,15,15,1
"317","IDENT.cloquet","A","C8",2,"LADE_PISY",2,15,15,1
"318","IDENT.cloquet","A","C8",2,"LADE_PISY",3,15,15,1
"319","IDENT.cloquet","A","C8",2,"LADE_PISY",4,15,15,1
"320","IDENT.cloquet","A","C8",2,"LADE_PISY",5,43,49,0.877551020408163
"321","IDENT.cloquet","A","D1",1,"ACPL",0,49,49,1
"322","IDENT.cloquet","A","D1",1,"ACPL",1,5,5,1
"323","IDENT.cloquet","A","D1",1,"ACPL",2,5,5,1
"324","IDENT.cloquet","A","D1",1,"ACPL",3,5,5,1
"325","IDENT.cloquet","A","D1",1,"ACPL",4,5,5,1
"326","IDENT.cloquet","A","D1",1,"ACPL",5,49,49,1
"327","IDENT.cloquet","A","D2",12,"ACSA_BEPA_QURU_LADE_PIAB_PISY",0,49,49,1
"328","IDENT.cloquet","A","D2",12,"ACSA_BEPA_QURU_LADE_PIAB_PISY",1,25,25,1
"329","IDENT.cloquet","A","D2",12,"ACSA_BEPA_QURU_LADE_PIAB_PISY",2,25,25,1
"330","IDENT.cloquet","A","D2",12,"ACSA_BEPA_QURU_LADE_PIAB_PISY",3,25,25,1
"331","IDENT.cloquet","A","D2",12,"ACSA_BEPA_QURU_LADE_PIAB_PISY",4,23,25,0.92
"332","IDENT.cloquet","A","D2",12,"ACSA_BEPA_QURU_LADE_PIAB_PISY",5,41,49,0.836734693877551
"333","IDENT.cloquet","A","D3",2,"LALA-QURU",0,49,49,1
"334","IDENT.cloquet","A","D3",2,"LALA-QURU",1,15,15,1
"335","IDENT.cloquet","A","D3",2,"LALA-QURU",2,15,15,1
"336","IDENT.cloquet","A","D3",2,"LALA-QURU",3,15,15,1
"337","IDENT.cloquet","A","D3",2,"LALA-QURU",4,13,15,0.866666666666667
"338","IDENT.cloquet","A","D3",2,"LALA-QURU",5,39,49,0.795918367346939
