"","Site","Timestamp","Year","Month","Day","tmx","Date","Time"
"4636","ORPHEE","2009.05.16",2009,5,16,22.3999996185303,2009-05-16,14380
"4637","Parker_caging","2009.05.16",2009,5,16,24.3000011444092,2009-05-16,14380
"4638","Ridgefield","2009.05.16",2009,5,16,20.5,2009-05-16,14380
"4639","Sabah","2009.05.16",2009,5,16,30,2009-05-16,14380
"4640","Sardinilla","2009.05.16",2009,5,16,30.3000011444092,2009-05-16,14380
"4641","Satakunta","2009.05.16",2009,5,16,16.3000011444092,2009-05-16,14380
"4642","BangorDIVERSE","2009.06.16",2009,6,16,18.6000003814697,2009-06-16,14411
"4643","BEF_China","2009.06.16",2009,6,16,30,2009-06-16,14411
"4644","BiodiversiTREE","2009.06.16",2009,6,16,28.3999996185303,2009-06-16,14411
"4645","BIOTREE_Kal","2009.06.16",2009,6,16,18.8999996185303,2009-06-16,14411
"4646","CM.Hartshorne","2009.06.16",2009,6,16,20.3000011444092,2009-06-16,14411
"4647","CM.Hucking","2009.06.16",2009,6,16,20.3000011444092,2009-06-16,14411
"4648","CommuniTree","2009.06.16",2009,6,16,25.6000003814697,2009-06-16,14411
"4649","FORBIO_Ged","2009.06.16",2009,6,16,21.2000007629395,2009-06-16,14411
"4650","FORBIO_Hek","2009.06.16",2009,6,16,21.8000011444092,2009-06-16,14411
"4651","FORBIO_Zed","2009.06.16",2009,6,16,19.8000011444092,2009-06-16,14411
"4652","Gazi_Bay","2009.06.16",2009,6,16,29.3999996185303,2009-06-16,14411
"4653","IDENT.auclair","2009.06.16",2009,6,16,20.5,2009-06-16,14411
"4654","IDENT.cloquet","2009.06.16",2009,6,16,21.8000011444092,2009-06-16,14411
"4655","IDENT.MAC","2009.06.16",2009,6,16,25.7000007629395,2009-06-16,14411
"4656","Kreinitz","2009.06.16",2009,6,16,21.3999996185303,2009-06-16,14411
"4657","ORPHEE","2009.06.16",2009,6,16,25.6000003814697,2009-06-16,14411
"4658","Parker_caging","2009.06.16",2009,6,16,27.8000011444092,2009-06-16,14411
"4659","Ridgefield","2009.06.16",2009,6,16,16.2000007629395,2009-06-16,14411
"4660","Sabah","2009.06.16",2009,6,16,30.1000003814697,2009-06-16,14411
"4661","Sardinilla","2009.06.16",2009,6,16,29.3000011444092,2009-06-16,14411
"4662","Satakunta","2009.06.16",2009,6,16,17.8000011444092,2009-06-16,14411
"4663","BangorDIVERSE","2009.07.16",2009,7,16,19,2009-07-16,14441
"4664","BEF_China","2009.07.16",2009,7,16,32.1000022888184,2009-07-16,14441
"4665","BiodiversiTREE","2009.07.16",2009,7,16,29.2000007629395,2009-07-16,14441
"4666","BIOTREE_Kal","2009.07.16",2009,7,16,22.3999996185303,2009-07-16,14441
"4667","CM.Hartshorne","2009.07.16",2009,7,16,21.8999996185303,2009-07-16,14441
"4668","CM.Hucking","2009.07.16",2009,7,16,21.8999996185303,2009-07-16,14441
"4669","CommuniTree","2009.07.16",2009,7,16,26.8999996185303,2009-07-16,14441
"4670","FORBIO_Ged","2009.07.16",2009,7,16,23.7000007629395,2009-07-16,14441
"4671","FORBIO_Hek","2009.07.16",2009,7,16,24.3000011444092,2009-07-16,14441
"4672","FORBIO_Zed","2009.07.16",2009,7,16,22,2009-07-16,14441
"4673","Gazi_Bay","2009.07.16",2009,7,16,28.3000011444092,2009-07-16,14441
"4674","IDENT.auclair","2009.07.16",2009,7,16,21.8000011444092,2009-07-16,14441
"4675","IDENT.cloquet","2009.07.16",2009,7,16,23.1000003814697,2009-07-16,14441
"4676","IDENT.MAC","2009.07.16",2009,7,16,28.7000007629395,2009-07-16,14441
"4677","Kreinitz","2009.07.16",2009,7,16,25.3000011444092,2009-07-16,14441
"4678","ORPHEE","2009.07.16",2009,7,16,26.8999996185303,2009-07-16,14441
"4679","Parker_caging","2009.07.16",2009,7,16,29.7000007629395,2009-07-16,14441
"4680","Ridgefield","2009.07.16",2009,7,16,14.8000001907349,2009-07-16,14441
"4681","Sabah","2009.07.16",2009,7,16,29.2000007629395,2009-07-16,14441
"4682","Sardinilla","2009.07.16",2009,7,16,30.2000007629395,2009-07-16,14441
"4683","Satakunta","2009.07.16",2009,7,16,20.8999996185303,2009-07-16,14441
"4684","BangorDIVERSE","2009.08.16",2009,8,16,18.8999996185303,2009-08-16,14472
"4685","BEF_China","2009.08.16",2009,8,16,31.5,2009-08-16,14472
"4686","BiodiversiTREE","2009.08.16",2009,8,16,30.3999996185303,2009-08-16,14472
"4687","BIOTREE_Kal","2009.08.16",2009,8,16,24.1000003814697,2009-08-16,14472
"4688","CM.Hartshorne","2009.08.16",2009,8,16,23.2000007629395,2009-08-16,14472
"4689","CM.Hucking","2009.08.16",2009,8,16,23.2000007629395,2009-08-16,14472
"4690","CommuniTree","2009.08.16",2009,8,16,28.8999996185303,2009-08-16,14472
"4691","FORBIO_Ged","2009.08.16",2009,8,16,25.5,2009-08-16,14472
"4692","FORBIO_Hek","2009.08.16",2009,8,16,25.8000011444092,2009-08-16,14472
"4693","FORBIO_Zed","2009.08.16",2009,8,16,24.1000003814697,2009-08-16,14472
"4694","Gazi_Bay","2009.08.16",2009,8,16,28.8000011444092,2009-08-16,14472
"4695","IDENT.auclair","2009.08.16",2009,8,16,23.2000007629395,2009-08-16,14472
"4696","IDENT.cloquet","2009.08.16",2009,8,16,23.1000003814697,2009-08-16,14472
"4697","IDENT.MAC","2009.08.16",2009,8,16,29.2000007629395,2009-08-16,14472
"4698","Kreinitz","2009.08.16",2009,8,16,27,2009-08-16,14472
"4699","ORPHEE","2009.08.16",2009,8,16,28.8999996185303,2009-08-16,14472
"4700","Parker_caging","2009.08.16",2009,8,16,30.5,2009-08-16,14472
"4701","Ridgefield","2009.08.16",2009,8,16,16.6000003814697,2009-08-16,14472
"4702","Sabah","2009.08.16",2009,8,16,30.3000011444092,2009-08-16,14472
"4703","Sardinilla","2009.08.16",2009,8,16,29.7000007629395,2009-08-16,14472
"4704","Satakunta","2009.08.16",2009,8,16,20.5,2009-08-16,14472
"4705","BangorDIVERSE","2009.09.16",2009,9,16,17.1000003814697,2009-09-16,14503
"4706","BEF_China","2009.09.16",2009,9,16,28.8999996185303,2009-09-16,14503
"4707","BiodiversiTREE","2009.09.16",2009,9,16,25.3999996185303,2009-09-16,14503
"4708","BIOTREE_Kal","2009.09.16",2009,9,16,19.3999996185303,2009-09-16,14503
"4709","CM.Hartshorne","2009.09.16",2009,9,16,19.8999996185303,2009-09-16,14503
"4710","CM.Hucking","2009.09.16",2009,9,16,19.8999996185303,2009-09-16,14503
"4711","CommuniTree","2009.09.16",2009,9,16,25,2009-09-16,14503
"4712","FORBIO_Ged","2009.09.16",2009,9,16,20.7000007629395,2009-09-16,14503
"4713","FORBIO_Hek","2009.09.16",2009,9,16,20.8999996185303,2009-09-16,14503
"4714","FORBIO_Zed","2009.09.16",2009,9,16,20.2000007629395,2009-09-16,14503
"4715","Gazi_Bay","2009.09.16",2009,9,16,29.8999996185303,2009-09-16,14503
"4716","IDENT.auclair","2009.09.16",2009,9,16,17.6000003814697,2009-09-16,14503
"4717","IDENT.cloquet","2009.09.16",2009,9,16,22.5,2009-09-16,14503
"4718","IDENT.MAC","2009.09.16",2009,9,16,24.8999996185303,2009-09-16,14503
"4719","Kreinitz","2009.09.16",2009,9,16,22.1000003814697,2009-09-16,14503
"4720","ORPHEE","2009.09.16",2009,9,16,25,2009-09-16,14503
"4721","Parker_caging","2009.09.16",2009,9,16,24.8000011444092,2009-09-16,14503
"4722","Ridgefield","2009.09.16",2009,9,16,16.7000007629395,2009-09-16,14503
"4723","Sabah","2009.09.16",2009,9,16,29.8000011444092,2009-09-16,14503
"4724","Sardinilla","2009.09.16",2009,9,16,29.8999996185303,2009-09-16,14503
"4725","Satakunta","2009.09.16",2009,9,16,16.2000007629395,2009-09-16,14503
"4726","BangorDIVERSE","2009.10.16",2009,10,16,14.8000001907349,2009-10-16,14533
"4727","BEF_China","2009.10.16",2009,10,16,25.1000003814697,2009-10-16,14533
"4728","BiodiversiTREE","2009.10.16",2009,10,16,19.3000011444092,2009-10-16,14533
"4729","BIOTREE_Kal","2009.10.16",2009,10,16,11,2009-10-16,14533
"4730","CM.Hartshorne","2009.10.16",2009,10,16,16.2000007629395,2009-10-16,14533
"4731","CM.Hucking","2009.10.16",2009,10,16,16.2000007629395,2009-10-16,14533
"4732","CommuniTree","2009.10.16",2009,10,16,20.5,2009-10-16,14533
"4733","FORBIO_Ged","2009.10.16",2009,10,16,15.6999998092651,2009-10-16,14533
"4734","FORBIO_Hek","2009.10.16",2009,10,16,15.1000003814697,2009-10-16,14533
"4735","FORBIO_Zed","2009.10.16",2009,10,16,15,2009-10-16,14533
"4736","Gazi_Bay","2009.10.16",2009,10,16,30,2009-10-16,14533
"4737","IDENT.auclair","2009.10.16",2009,10,16,7.5,2009-10-16,14533
"4738","IDENT.cloquet","2009.10.16",2009,10,16,9,2009-10-16,14533
"4739","IDENT.MAC","2009.10.16",2009,10,16,20.2000007629395,2009-10-16,14533
"4740","Kreinitz","2009.10.16",2009,10,16,12.1999998092651,2009-10-16,14533
"4741","ORPHEE","2009.10.16",2009,10,16,20.5,2009-10-16,14533
"4742","Parker_caging","2009.10.16",2009,10,16,18.8000011444092,2009-10-16,14533
"4743","Ridgefield","2009.10.16",2009,10,16,23.5,2009-10-16,14533
"4744","Sabah","2009.10.16",2009,10,16,29.5,2009-10-16,14533
"4745","Sardinilla","2009.10.16",2009,10,16,29.3999996185303,2009-10-16,14533
"4746","Satakunta","2009.10.16",2009,10,16,6,2009-10-16,14533
"4747","BangorDIVERSE","2009.11.16",2009,11,16,11,2009-11-16,14564
"4748","BEF_China","2009.11.16",2009,11,16,14.4000005722046,2009-11-16,14564
"4749","BiodiversiTREE","2009.11.16",2009,11,16,15.6999998092651,2009-11-16,14564
"4750","BIOTREE_Kal","2009.11.16",2009,11,16,9.69999980926514,2009-11-16,14564
"4751","CM.Hartshorne","2009.11.16",2009,11,16,12.8000001907349,2009-11-16,14564
"4752","CM.Hucking","2009.11.16",2009,11,16,12.8000001907349,2009-11-16,14564
"4753","CommuniTree","2009.11.16",2009,11,16,15.8000001907349,2009-11-16,14564
"4754","FORBIO_Ged","2009.11.16",2009,11,16,12.1000003814697,2009-11-16,14564
"4755","FORBIO_Hek","2009.11.16",2009,11,16,12.8000001907349,2009-11-16,14564
"4756","FORBIO_Zed","2009.11.16",2009,11,16,12.6000003814697,2009-11-16,14564
"4757","Gazi_Bay","2009.11.16",2009,11,16,31,2009-11-16,14564
"4758","IDENT.auclair","2009.11.16",2009,11,16,5,2009-11-16,14564
"4759","IDENT.cloquet","2009.11.16",2009,11,16,8.5,2009-11-16,14564
"4760","IDENT.MAC","2009.11.16",2009,11,16,16.8999996185303,2009-11-16,14564
"4761","Kreinitz","2009.11.16",2009,11,16,10.9000005722046,2009-11-16,14564
"4762","ORPHEE","2009.11.16",2009,11,16,15.8000001907349,2009-11-16,14564
"4763","Parker_caging","2009.11.16",2009,11,16,15.4000005722046,2009-11-16,14564
"4764","Ridgefield","2009.11.16",2009,11,16,27.8000011444092,2009-11-16,14564
"4765","Sabah","2009.11.16",2009,11,16,29.3000011444092,2009-11-16,14564
"4766","Sardinilla","2009.11.16",2009,11,16,28.7000007629395,2009-11-16,14564
"4767","Satakunta","2009.11.16",2009,11,16,4.30000019073486,2009-11-16,14564
"4768","BangorDIVERSE","2009.12.16",2009,12,16,6.59999990463257,2009-12-16,14594
"4769","BEF_China","2009.12.16",2009,12,16,10.3000001907349,2009-12-16,14594
"4770","BiodiversiTREE","2009.12.16",2009,12,16,7.09999990463257,2009-12-16,14594
"4771","BIOTREE_Kal","2009.12.16",2009,12,16,2.10000014305115,2009-12-16,14594
"4772","CM.Hartshorne","2009.12.16",2009,12,16,7.40000009536743,2009-12-16,14594
"4773","CM.Hucking","2009.12.16",2009,12,16,7.40000009536743,2009-12-16,14594
"4774","CommuniTree","2009.12.16",2009,12,16,10.6999998092651,2009-12-16,14594
"4775","FORBIO_Ged","2009.12.16",2009,12,16,6.90000009536743,2009-12-16,14594
"4776","FORBIO_Hek","2009.12.16",2009,12,16,5.70000028610229,2009-12-16,14594
"4777","FORBIO_Zed","2009.12.16",2009,12,16,6,2009-12-16,14594
"4778","Gazi_Bay","2009.12.16",2009,12,16,32.9000015258789,2009-12-16,14594
"4779","IDENT.auclair","2009.12.16",2009,12,16,-5.09999990463257,2009-12-16,14594
"4780","IDENT.cloquet","2009.12.16",2009,12,16,-6.59999990463257,2009-12-16,14594
"4781","IDENT.MAC","2009.12.16",2009,12,16,13.8000001907349,2009-12-16,14594
"4782","Kreinitz","2009.12.16",2009,12,16,2.90000009536743,2009-12-16,14594
"4783","ORPHEE","2009.12.16",2009,12,16,10.6999998092651,2009-12-16,14594
"4784","Parker_caging","2009.12.16",2009,12,16,7.40000009536743,2009-12-16,14594
"4785","Ridgefield","2009.12.16",2009,12,16,31.5,2009-12-16,14594
"4786","Sabah","2009.12.16",2009,12,16,28.7000007629395,2009-12-16,14594
"4787","Sardinilla","2009.12.16",2009,12,16,29.2000007629395,2009-12-16,14594
"4788","Satakunta","2009.12.16",2009,12,16,-2.90000009536743,2009-12-16,14594
"4789","BangorDIVERSE","2010.01.16",2010,1,16,4.70000028610229,2010-01-16,14625
"4790","BEF_China","2010.01.16",2010,1,16,9.80000019073486,2010-01-16,14625
"4791","BiodiversiTREE","2010.01.16",2010,1,16,5.20000028610229,2010-01-16,14625
"4792","BIOTREE_Kal","2010.01.16",2010,1,16,-2.70000004768372,2010-01-16,14625
"4793","CM.Hartshorne","2010.01.16",2010,1,16,4,2010-01-16,14625
"4794","CM.Hucking","2010.01.16",2010,1,16,4,2010-01-16,14625
"4795","CommuniTree","2010.01.16",2010,1,16,7.59999990463257,2010-01-16,14625
"4796","FORBIO_Ged","2010.01.16",2010,1,16,1.30000007152557,2010-01-16,14625
"4797","FORBIO_Hek","2010.01.16",2010,1,16,2.20000004768372,2010-01-16,14625
"4798","FORBIO_Zed","2010.01.16",2010,1,16,2.5,2010-01-16,14625
"4799","Gazi_Bay","2010.01.16",2010,1,16,32.7000007629395,2010-01-16,14625
"4800","IDENT.auclair","2010.01.16",2010,1,16,-5.80000019073486,2010-01-16,14625
"4801","IDENT.cloquet","2010.01.16",2010,1,16,-6.70000028610229,2010-01-16,14625
"4802","IDENT.MAC","2010.01.16",2010,1,16,11.5,2010-01-16,14625
"4803","Kreinitz","2010.01.16",2010,1,16,-2.10000014305115,2010-01-16,14625
"4804","ORPHEE","2010.01.16",2010,1,16,7.59999990463257,2010-01-16,14625
"4805","Parker_caging","2010.01.16",2010,1,16,5.40000009536743,2010-01-16,14625
"4806","Ridgefield","2010.01.16",2010,1,16,33.9000015258789,2010-01-16,14625
"4807","Sabah","2010.01.16",2010,1,16,27.8999996185303,2010-01-16,14625
"4808","Sardinilla","2010.01.16",2010,1,16,29.5,2010-01-16,14625
"4809","Satakunta","2010.01.16",2010,1,16,-8.30000019073486,2010-01-16,14625
"4810","BangorDIVERSE","2010.02.15",2010,2,15,6,2010-02-15,14655
"4811","BEF_China","2010.02.15",2010,2,15,12,2010-02-15,14655
"4812","BiodiversiTREE","2010.02.15",2010,2,15,4.30000019073486,2010-02-15,14655
"4813","BIOTREE_Kal","2010.02.15",2010,2,15,1.5,2010-02-15,14655
"4814","CM.Hartshorne","2010.02.15",2010,2,15,5.90000009536743,2010-02-15,14655
"4815","CM.Hucking","2010.02.15",2010,2,15,5.90000009536743,2010-02-15,14655
"4816","CommuniTree","2010.02.15",2010,2,15,10.5,2010-02-15,14655
"4817","FORBIO_Ged","2010.02.15",2010,2,15,5.40000009536743,2010-02-15,14655
"4818","FORBIO_Hek","2010.02.15",2010,2,15,5.20000028610229,2010-02-15,14655
"4819","FORBIO_Zed","2010.02.15",2010,2,15,4.90000009536743,2010-02-15,14655
"4820","Gazi_Bay","2010.02.15",2010,2,15,33,2010-02-15,14655
"4821","IDENT.auclair","2010.02.15",2010,2,15,-3.79999995231628,2010-02-15,14655
"4822","IDENT.cloquet","2010.02.15",2010,2,15,-3.29999995231628,2010-02-15,14655
"4823","IDENT.MAC","2010.02.15",2010,2,15,12.3000001907349,2010-02-15,14655
"4824","Kreinitz","2010.02.15",2010,2,15,2.70000004768372,2010-02-15,14655
"4825","ORPHEE","2010.02.15",2010,2,15,10.5,2010-02-15,14655
"4826","Parker_caging","2010.02.15",2010,2,15,4.40000009536743,2010-02-15,14655
"4827","Ridgefield","2010.02.15",2010,2,15,32.9000015258789,2010-02-15,14655
"4828","Sabah","2010.02.15",2010,2,15,28.8000011444092,2010-02-15,14655
"4829","Sardinilla","2010.02.15",2010,2,15,30.3999996185303,2010-02-15,14655
"4830","Satakunta","2010.02.15",2010,2,15,-6,2010-02-15,14655
"4831","BangorDIVERSE","2010.03.16",2010,3,16,9.19999980926514,2010-03-16,14684
"4832","BEF_China","2010.03.16",2010,3,16,15.8000001907349,2010-03-16,14684
"4833","BiodiversiTREE","2010.03.16",2010,3,16,15.5,2010-03-16,14684
"4834","BIOTREE_Kal","2010.03.16",2010,3,16,7.80000019073486,2010-03-16,14684
"4835","CM.Hartshorne","2010.03.16",2010,3,16,10.4000005722046,2010-03-16,14684
"4836","CM.Hucking","2010.03.16",2010,3,16,10.4000005722046,2010-03-16,14684
"4837","CommuniTree","2010.03.16",2010,3,16,13.9000005722046,2010-03-16,14684
"4838","FORBIO_Ged","2010.03.16",2010,3,16,10.5,2010-03-16,14684
"4839","FORBIO_Hek","2010.03.16",2010,3,16,11,2010-03-16,14684
"4840","FORBIO_Zed","2010.03.16",2010,3,16,9.80000019073486,2010-03-16,14684
"4841","Gazi_Bay","2010.03.16",2010,3,16,33.2000007629395,2010-03-16,14684
"4842","IDENT.auclair","2010.03.16",2010,3,16,3.60000014305115,2010-03-16,14684
"4843","IDENT.cloquet","2010.03.16",2010,3,16,8.40000057220459,2010-03-16,14684
"4844","IDENT.MAC","2010.03.16",2010,3,16,13.6999998092651,2010-03-16,14684
"4845","Kreinitz","2010.03.16",2010,3,16,9.5,2010-03-16,14684
"4846","ORPHEE","2010.03.16",2010,3,16,13.9000005722046,2010-03-16,14684
"4847","Parker_caging","2010.03.16",2010,3,16,15.1999998092651,2010-03-16,14684
"4848","Ridgefield","2010.03.16",2010,3,16,29.3000011444092,2010-03-16,14684
"4849","Sabah","2010.03.16",2010,3,16,29.6000003814697,2010-03-16,14684
"4850","Sardinilla","2010.03.16",2010,3,16,31.5,2010-03-16,14684
"4851","Satakunta","2010.03.16",2010,3,16,0.699999988079071,2010-03-16,14684
"4852","BangorDIVERSE","2010.04.16",2010,4,16,12.9000005722046,2010-04-16,14715
"4853","BEF_China","2010.04.16",2010,4,16,18.5,2010-04-16,14715
"4854","BiodiversiTREE","2010.04.16",2010,4,16,23,2010-04-16,14715
"4855","BIOTREE_Kal","2010.04.16",2010,4,16,14,2010-04-16,14715
"4856","CM.Hartshorne","2010.04.16",2010,4,16,14.5,2010-04-16,14715
"4857","CM.Hucking","2010.04.16",2010,4,16,14.5,2010-04-16,14715
"4858","CommuniTree","2010.04.16",2010,4,16,19.3999996185303,2010-04-16,14715
"4859","FORBIO_Ged","2010.04.16",2010,4,16,15.6000003814697,2010-04-16,14715
"4860","FORBIO_Hek","2010.04.16",2010,4,16,16.2000007629395,2010-04-16,14715
"4861","FORBIO_Zed","2010.04.16",2010,4,16,14.4000005722046,2010-04-16,14715
"4862","Gazi_Bay","2010.04.16",2010,4,16,31.6000003814697,2010-04-16,14715
"4863","IDENT.auclair","2010.04.16",2010,4,16,10.4000005722046,2010-04-16,14715
"4864","IDENT.cloquet","2010.04.16",2010,4,16,16,2010-04-16,14715
"4865","IDENT.MAC","2010.04.16",2010,4,16,17,2010-04-16,14715
"4866","Kreinitz","2010.04.16",2010,4,16,16.3999996185303,2010-04-16,14715
"4867","ORPHEE","2010.04.16",2010,4,16,19.3999996185303,2010-04-16,14715
"4868","Parker_caging","2010.04.16",2010,4,16,21.7000007629395,2010-04-16,14715
"4869","Ridgefield","2010.04.16",2010,4,16,24.3999996185303,2010-04-16,14715
"4870","Sabah","2010.04.16",2010,4,16,30,2010-04-16,14715
"4871","Sardinilla","2010.04.16",2010,4,16,31.8000011444092,2010-04-16,14715
"4872","Satakunta","2010.04.16",2010,4,16,8.30000019073486,2010-04-16,14715
"4873","BangorDIVERSE","2010.05.16",2010,5,16,14.9000005722046,2010-05-16,14745
"4874","BEF_China","2010.05.16",2010,5,16,25.5,2010-05-16,14745
"4875","BiodiversiTREE","2010.05.16",2010,5,16,26,2010-05-16,14745
"4876","BIOTREE_Kal","2010.05.16",2010,5,16,13.3000001907349,2010-05-16,14745
"4877","CM.Hartshorne","2010.05.16",2010,5,16,15.5,2010-05-16,14745
"4878","CM.Hucking","2010.05.16",2010,5,16,15.5,2010-05-16,14745
"4879","CommuniTree","2010.05.16",2010,5,16,19.7000007629395,2010-05-16,14745
"4880","FORBIO_Ged","2010.05.16",2010,5,16,16,2010-05-16,14745
"4881","FORBIO_Hek","2010.05.16",2010,5,16,16.3000011444092,2010-05-16,14745
"4882","FORBIO_Zed","2010.05.16",2010,5,16,14.6000003814697,2010-05-16,14745
"4883","Gazi_Bay","2010.05.16",2010,5,16,29.8000011444092,2010-05-16,14745
"4884","IDENT.auclair","2010.05.16",2010,5,16,17.8999996185303,2010-05-16,14745
"4885","IDENT.cloquet","2010.05.16",2010,5,16,19.1000003814697,2010-05-16,14745
"4886","IDENT.MAC","2010.05.16",2010,5,16,19.3999996185303,2010-05-16,14745
"4887","Kreinitz","2010.05.16",2010,5,16,16.3000011444092,2010-05-16,14745
"4888","ORPHEE","2010.05.16",2010,5,16,19.7000007629395,2010-05-16,14745
"4889","Parker_caging","2010.05.16",2010,5,16,25.7000007629395,2010-05-16,14745
"4890","Ridgefield","2010.05.16",2010,5,16,19.7000007629395,2010-05-16,14745
"4891","Sabah","2010.05.16",2010,5,16,30.3000011444092,2010-05-16,14745
"4892","Sardinilla","2010.05.16",2010,5,16,30.8999996185303,2010-05-16,14745
"4893","Satakunta","2010.05.16",2010,5,16,15.6000003814697,2010-05-16,14745
"4894","BangorDIVERSE","2010.06.16",2010,6,16,19.2000007629395,2010-06-16,14776
"4895","BEF_China","2010.06.16",2010,6,16,26.8999996185303,2010-06-16,14776
"4896","BiodiversiTREE","2010.06.16",2010,6,16,31.3999996185303,2010-06-16,14776
"4897","BIOTREE_Kal","2010.06.16",2010,6,16,21.2000007629395,2010-06-16,14776
"4898","CM.Hartshorne","2010.06.16",2010,6,16,21.3000011444092,2010-06-16,14776
"4899","CM.Hucking","2010.06.16",2010,6,16,21.3000011444092,2010-06-16,14776
"4900","CommuniTree","2010.06.16",2010,6,16,24.3999996185303,2010-06-16,14776
"4901","FORBIO_Ged","2010.06.16",2010,6,16,22.8000011444092,2010-06-16,14776
"4902","FORBIO_Hek","2010.06.16",2010,6,16,23.2000007629395,2010-06-16,14776
"4903","FORBIO_Zed","2010.06.16",2010,6,16,21.2000007629395,2010-06-16,14776
"4904","Gazi_Bay","2010.06.16",2010,6,16,28.8000011444092,2010-06-16,14776
"4905","IDENT.auclair","2010.06.16",2010,6,16,21.1000003814697,2010-06-16,14776
"4906","IDENT.cloquet","2010.06.16",2010,6,16,22,2010-06-16,14776
"4907","IDENT.MAC","2010.06.16",2010,6,16,24.8000011444092,2010-06-16,14776
"4908","Kreinitz","2010.06.16",2010,6,16,24,2010-06-16,14776
"4909","ORPHEE","2010.06.16",2010,6,16,24.3999996185303,2010-06-16,14776
"4910","Parker_caging","2010.06.16",2010,6,16,31.3000011444092,2010-06-16,14776
"4911","Ridgefield","2010.06.16",2010,6,16,16.3999996185303,2010-06-16,14776
"4912","Sabah","2010.06.16",2010,6,16,29.6000003814697,2010-06-16,14776
"4913","Sardinilla","2010.06.16",2010,6,16,29.7000007629395,2010-06-16,14776
"4914","Satakunta","2010.06.16",2010,6,16,18.7000007629395,2010-06-16,14776
"4915","BangorDIVERSE","2010.07.16",2010,7,16,19.3000011444092,2010-07-16,14806
"4916","BEF_China","2010.07.16",2010,7,16,31.5,2010-07-16,14806
"4917","BiodiversiTREE","2010.07.16",2010,7,16,33,2010-07-16,14806
"4918","BIOTREE_Kal","2010.07.16",2010,7,16,25.3999996185303,2010-07-16,14806
