"","Site","Actual_evaporation","Soil_moisture_root","Timestamp","Year","Month","Day","Date","Time"
"9340","Sardinilla",92.7187118530273,0.263931602239609,"2017.04.15",2017,4,15,2017-04-15,17271
"9341","Sardinilla",118.211387634277,0.307779550552368,"2017.05.16",2017,5,16,2017-05-16,17302
"9342","Sardinilla",118.571235656738,0.384651660919189,"2017.06.15",2017,6,15,2017-06-15,17332
"9343","Sardinilla",109.922187805176,0.427894473075867,"2017.07.16",2017,7,16,2017-07-16,17363
"9344","Sardinilla",112.407608032227,0.42812517285347,"2017.08.16",2017,8,16,2017-08-16,17394
"9345","Sardinilla",115.785011291504,0.42998132109642,"2017.09.15",2017,9,15,2017-09-15,17424
"9346","Sardinilla",111.462501525879,0.429021060466766,"2017.10.16",2017,10,16,2017-10-16,17455
"9347","Sardinilla",100.006469726562,0.427162408828735,"2017.11.15",2017,11,15,2017-11-15,17485
"9348","Sardinilla",108.260879516602,0.419664740562439,"2017.12.16",2017,12,16,2017-12-16,17516
"9349","Sardinilla",117.8076171875,0.422394335269928,"2018.01.16",2018,1,16,2018-01-16,17547
"9350","Sardinilla",99.90283203125,0.381803512573242,"2018.02.14",2018,2,14,2018-02-14,17576
"9351","Sardinilla",110.895294189453,0.33494433760643,"2018.03.16",2018,3,16,2018-03-16,17606
"9352","Sardinilla",105.488670349121,0.311013370752335,"2018.04.15",2018,4,15,2018-04-15,17636
"9353","Sardinilla",115.460952758789,0.329880565404892,"2018.05.16",2018,5,16,2018-05-16,17667
"9354","Sardinilla",113.469520568848,0.422564059495926,"2018.06.15",2018,6,15,2018-06-15,17697
"9355","Sardinilla",113.93830871582,0.432711213827133,"2018.07.16",2018,7,16,2018-07-16,17728
"9356","Sardinilla",113.949890136719,0.43130287528038,"2018.08.16",2018,8,16,2018-08-16,17759
"9357","Sardinilla",115.164520263672,0.433592438697815,"2018.09.15",2018,9,15,2018-09-15,17789
"9358","Sardinilla",115.255790710449,0.430003196001053,"2018.10.16",2018,10,16,2018-10-16,17820
"9359","Sardinilla",101.115715026855,0.428775310516357,"2018.11.15",2018,11,15,2018-11-15,17850
"9360","Sardinilla",98.3420791625977,0.394166439771652,"2018.12.16",2018,12,16,2018-12-16,17881
"9361","Satakunta",-2.58853626251221,0.367614328861237,"1980.01.16",1980,1,16,1980-01-16,3667
"9362","Satakunta",-0.63472455739975,0.367591589689255,"1980.02.15",1980,2,15,1980-02-15,3697
"9363","Satakunta",3.90821409225464,0.367591589689255,"1980.03.16",1980,3,16,1980-03-16,3727
"9364","Satakunta",38.769401550293,0.370913118124008,"1980.04.15",1980,4,15,1980-04-15,3757
"9365","Satakunta",77.4257507324219,0.360243052244186,"1980.05.16",1980,5,16,1980-05-16,3788
"9366","Satakunta",101.766754150391,0.33586710691452,"1980.06.15",1980,6,15,1980-06-15,3818
"9367","Satakunta",95.9543151855469,0.308867067098618,"1980.07.16",1980,7,16,1980-07-16,3849
"9368","Satakunta",69.2787780761719,0.308357924222946,"1980.08.16",1980,8,16,1980-08-16,3880
"9369","Satakunta",33.2555885314941,0.320015758275986,"1980.09.15",1980,9,15,1980-09-15,3910
"9370","Satakunta",21.2473468780518,0.345908731222153,"1980.10.16",1980,10,16,1980-10-16,3941
"9371","Satakunta",11.7716703414917,0.3635313808918,"1980.11.15",1980,11,15,1980-11-15,3971
"9372","Satakunta",4.32314348220825,0.379193663597107,"1980.12.16",1980,12,16,1980-12-16,4002
"9373","Satakunta",-2.35673236846924,0.384613335132599,"1981.01.16",1981,1,16,1981-01-16,4033
"9374","Satakunta",-1.33495557308197,0.385425329208374,"1981.02.14",1981,2,14,1981-02-14,4062
"9375","Satakunta",3.24492263793945,0.388936936855316,"1981.03.16",1981,3,16,1981-03-16,4092
"9376","Satakunta",26.9353313446045,0.385575354099274,"1981.04.15",1981,4,15,1981-04-15,4122
"9377","Satakunta",72.6251602172852,0.376585513353348,"1981.05.16",1981,5,16,1981-05-16,4153
"9378","Satakunta",89.482795715332,0.355210900306702,"1981.06.15",1981,6,15,1981-06-15,4183
"9379","Satakunta",100.048011779785,0.349849343299866,"1981.07.16",1981,7,16,1981-07-16,4214
"9380","Satakunta",65.4543533325195,0.34539532661438,"1981.08.16",1981,8,16,1981-08-16,4245
"9381","Satakunta",28.1083431243896,0.3551105260849,"1981.09.15",1981,9,15,1981-09-15,4275
"9382","Satakunta",21.3530330657959,0.366817146539688,"1981.10.16",1981,10,16,1981-10-16,4306
"9383","Satakunta",17.2843780517578,0.386023789644241,"1981.11.15",1981,11,15,1981-11-15,4336
"9384","Satakunta",5.21826267242432,0.387773483991623,"1981.12.16",1981,12,16,1981-12-16,4367
"9385","Satakunta",-2.23005676269531,0.384646117687225,"1982.01.16",1982,1,16,1982-01-16,4398
"9386","Satakunta",-1.18349838256836,0.384242177009583,"1982.02.14",1982,2,14,1982-02-14,4427
"9387","Satakunta",5.28818559646606,0.384289622306824,"1982.03.16",1982,3,16,1982-03-16,4457
"9388","Satakunta",30.775936126709,0.389637231826782,"1982.04.15",1982,4,15,1982-04-15,4487
"9389","Satakunta",73.7426300048828,0.379012882709503,"1982.05.16",1982,5,16,1982-05-16,4518
"9390","Satakunta",87.8742370605469,0.340989381074905,"1982.06.15",1982,6,15,1982-06-15,4548
"9391","Satakunta",97.8785018920898,0.305934637784958,"1982.07.16",1982,7,16,1982-07-16,4579
"9392","Satakunta",74.9551239013672,0.285344213247299,"1982.08.16",1982,8,16,1982-08-16,4610
"9393","Satakunta",34.0851364135742,0.317381411790848,"1982.09.15",1982,9,15,1982-09-15,4640
"9394","Satakunta",7.45751476287842,0.323202133178711,"1982.10.16",1982,10,16,1982-10-16,4671
"9395","Satakunta",20.3501453399658,0.345898121595383,"1982.11.15",1982,11,15,1982-11-15,4701
"9396","Satakunta",4.64049673080444,0.371193081140518,"1982.12.16",1982,12,16,1982-12-16,4732
"9397","Satakunta",-4.15324831008911,0.383643567562103,"1983.01.16",1983,1,16,1983-01-16,4763
"9398","Satakunta",-2.24214673042297,0.384300082921982,"1983.02.14",1983,2,14,1983-02-14,4792
"9399","Satakunta",5.55896949768066,0.385545164346695,"1983.03.16",1983,3,16,1983-03-16,4822
"9400","Satakunta",39.0664329528809,0.387331664562225,"1983.04.15",1983,4,15,1983-04-15,4852
"9401","Satakunta",74.9411163330078,0.373829931020737,"1983.05.16",1983,5,16,1983-05-16,4883
"9402","Satakunta",91.9803619384766,0.356129199266434,"1983.06.15",1983,6,15,1983-06-15,4913
"9403","Satakunta",99.1774368286133,0.339642137289047,"1983.07.16",1983,7,16,1983-07-16,4944
"9404","Satakunta",67.3981781005859,0.322128057479858,"1983.08.16",1983,8,16,1983-08-16,4975
"9405","Satakunta",36.168643951416,0.321353077888489,"1983.09.15",1983,9,15,1983-09-15,5005
"9406","Satakunta",20.0029544830322,0.348290979862213,"1983.10.16",1983,10,16,1983-10-16,5036
"9407","Satakunta",8.96160984039307,0.366662889719009,"1983.11.15",1983,11,15,1983-11-15,5066
"9408","Satakunta",3.61627793312073,0.380633056163788,"1983.12.16",1983,12,16,1983-12-16,5097
"9409","Satakunta",-1.16873002052307,0.385859727859497,"1984.01.16",1984,1,16,1984-01-16,5128
"9410","Satakunta",-0.89494377374649,0.384242713451385,"1984.02.15",1984,2,15,1984-02-15,5158
"9411","Satakunta",3.91315388679504,0.384241998195648,"1984.03.16",1984,3,16,1984-03-16,5188
"9412","Satakunta",37.5181503295898,0.391261667013168,"1984.04.15",1984,4,15,1984-04-15,5218
"9413","Satakunta",90.814323425293,0.372329294681549,"1984.05.16",1984,5,16,1984-05-16,5249
"9414","Satakunta",95.7442245483398,0.348965674638748,"1984.06.15",1984,6,15,1984-06-15,5279
"9415","Satakunta",98.3397521972656,0.338626831769943,"1984.07.16",1984,7,16,1984-07-16,5310
"9416","Satakunta",68.6345291137695,0.334560394287109,"1984.08.16",1984,8,16,1984-08-16,5341
"9417","Satakunta",31.783031463623,0.349798619747162,"1984.09.15",1984,9,15,1984-09-15,5371
"9418","Satakunta",20.0410175323486,0.369305431842804,"1984.10.16",1984,10,16,1984-10-16,5402
"9419","Satakunta",5.6242413520813,0.381581962108612,"1984.11.15",1984,11,15,1984-11-15,5432
"9420","Satakunta",0.718187153339386,0.386157006025314,"1984.12.16",1984,12,16,1984-12-16,5463
"9421","Satakunta",-1.15628063678741,0.384453684091568,"1985.01.16",1985,1,16,1985-01-16,5494
"9422","Satakunta",-0.352311730384827,0.384494364261627,"1985.02.14",1985,2,14,1985-02-14,5523
"9423","Satakunta",5.12177515029907,0.38424214720726,"1985.03.16",1985,3,16,1985-03-16,5553
"9424","Satakunta",20.824031829834,0.390380382537842,"1985.04.15",1985,4,15,1985-04-15,5583
"9425","Satakunta",76.4600067138672,0.38094687461853,"1985.05.16",1985,5,16,1985-05-16,5614
"9426","Satakunta",91.3646545410156,0.358617007732391,"1985.06.15",1985,6,15,1985-06-15,5644
"9427","Satakunta",93.8289108276367,0.328243851661682,"1985.07.16",1985,7,16,1985-07-16,5675
"9428","Satakunta",72.9723510742188,0.334153860807419,"1985.08.16",1985,8,16,1985-08-16,5706
"9429","Satakunta",31.8471069335938,0.349505573511124,"1985.09.15",1985,9,15,1985-09-15,5736
"9430","Satakunta",11.5696039199829,0.368640422821045,"1985.10.16",1985,10,16,1985-10-16,5767
"9431","Satakunta",5.81184434890747,0.376091182231903,"1985.11.15",1985,11,15,1985-11-15,5797
"9432","Satakunta",5.16837406158447,0.383389502763748,"1985.12.16",1985,12,16,1985-12-16,5828
"9433","Satakunta",-1.21742677688599,0.384294122457504,"1986.01.16",1986,1,16,1986-01-16,5859
"9434","Satakunta",-1.32647836208344,0.384242027997971,"1986.02.14",1986,2,14,1986-02-14,5888
"9435","Satakunta",5.22947597503662,0.385248154401779,"1986.03.16",1986,3,16,1986-03-16,5918
"9436","Satakunta",33.6399955749512,0.388099789619446,"1986.04.15",1986,4,15,1986-04-15,5948
"9437","Satakunta",79.3381805419922,0.377927631139755,"1986.05.16",1986,5,16,1986-05-16,5979
"9438","Satakunta",106.031158447266,0.350230783224106,"1986.06.15",1986,6,15,1986-06-15,6009
"9439","Satakunta",93.6567077636719,0.314420372247696,"1986.07.16",1986,7,16,1986-07-16,6040
"9440","Satakunta",66.0762634277344,0.305354714393616,"1986.08.16",1986,8,16,1986-08-16,6071
"9441","Satakunta",39.5135879516602,0.32795837521553,"1986.09.15",1986,9,15,1986-09-15,6101
"9442","Satakunta",13.9338417053223,0.357257574796677,"1986.10.16",1986,10,16,1986-10-16,6132
"9443","Satakunta",19.1855640411377,0.377470016479492,"1986.11.15",1986,11,15,1986-11-15,6162
"9444","Satakunta",6.23606395721436,0.38733771443367,"1986.12.16",1986,12,16,1986-12-16,6193
"9445","Satakunta",-1.36994087696075,0.384262233972549,"1987.01.16",1987,1,16,1987-01-16,6224
"9446","Satakunta",-1.73758089542389,0.384241998195648,"1987.02.14",1987,2,14,1987-02-14,6253
"9447","Satakunta",3.93052840232849,0.384370714426041,"1987.03.16",1987,3,16,1987-03-16,6283
"9448","Satakunta",31.0247535705566,0.386965215206146,"1987.04.15",1987,4,15,1987-04-15,6313
"9449","Satakunta",68.5511779785156,0.381323635578156,"1987.05.16",1987,5,16,1987-05-16,6344
"9450","Satakunta",85.9868011474609,0.36815932393074,"1987.06.15",1987,6,15,1987-06-15,6374
"9451","Satakunta",100.251091003418,0.345659911632538,"1987.07.16",1987,7,16,1987-07-16,6405
"9452","Satakunta",62.5377540588379,0.349019825458527,"1987.08.16",1987,8,16,1987-08-16,6436
"9453","Satakunta",35.4161262512207,0.366216540336609,"1987.09.15",1987,9,15,1987-09-15,6466
"9454","Satakunta",7.8356294631958,0.377736389636993,"1987.10.16",1987,10,16,1987-10-16,6497
"9455","Satakunta",6.20336818695068,0.384323269128799,"1987.11.15",1987,11,15,1987-11-15,6527
"9456","Satakunta",-0.27302411198616,0.385573148727417,"1987.12.16",1987,12,16,1987-12-16,6558
"9457","Satakunta",-0.38895645737648,0.386640280485153,"1988.01.16",1988,1,16,1988-01-16,6589
"9458","Satakunta",0.105534821748734,0.38508528470993,"1988.02.15",1988,2,15,1988-02-15,6619
"9459","Satakunta",7.4496898651123,0.384258508682251,"1988.03.16",1988,3,16,1988-03-16,6649
"9460","Satakunta",28.1380672454834,0.389533489942551,"1988.04.15",1988,4,15,1988-04-15,6679
"9461","Satakunta",76.807991027832,0.378500401973724,"1988.05.16",1988,5,16,1988-05-16,6710
"9462","Satakunta",104.741584777832,0.36454376578331,"1988.06.15",1988,6,15,1988-06-15,6740
"9463","Satakunta",106.028327941895,0.325068324804306,"1988.07.16",1988,7,16,1988-07-16,6771
"9464","Satakunta",67.3166122436523,0.352610200643539,"1988.08.16",1988,8,16,1988-08-16,6802
"9465","Satakunta",31.824613571167,0.352316409349442,"1988.09.15",1988,9,15,1988-09-15,6832
"9466","Satakunta",8.70838928222656,0.366188377141953,"1988.10.16",1988,10,16,1988-10-16,6863
"9467","Satakunta",1.73452687263489,0.371321707963943,"1988.11.15",1988,11,15,1988-11-15,6893
"9468","Satakunta",-2.3657329082489,0.375882416963577,"1988.12.16",1988,12,16,1988-12-16,6924
"9469","Satakunta",-4.57117748260498,0.381524562835693,"1989.01.16",1989,1,16,1989-01-16,6955
"9470","Satakunta",-2.70316600799561,0.388079524040222,"1989.02.14",1989,2,14,1989-02-14,6984
"9471","Satakunta",11.7447271347046,0.391140699386597,"1989.03.16",1989,3,16,1989-03-16,7014
"9472","Satakunta",42.3828201293945,0.384973466396332,"1989.04.15",1989,4,15,1989-04-15,7044
"9473","Satakunta",86.4166030883789,0.366429895162582,"1989.05.16",1989,5,16,1989-05-16,7075
"9474","Satakunta",99.066764831543,0.357183843851089,"1989.06.15",1989,6,15,1989-06-15,7105
"9475","Satakunta",99.3865203857422,0.321558564901352,"1989.07.16",1989,7,16,1989-07-16,7136
"9476","Satakunta",64.7995300292969,0.305989027023315,"1989.08.16",1989,8,16,1989-08-16,7167
"9477","Satakunta",29.4932842254639,0.300994783639908,"1989.09.15",1989,9,15,1989-09-15,7197
"9478","Satakunta",12.7733821868896,0.309686362743378,"1989.10.16",1989,10,16,1989-10-16,7228
"9479","Satakunta",8.84629440307617,0.333771497011185,"1989.11.15",1989,11,15,1989-11-15,7258
"9480","Satakunta",-3.69606423377991,0.344569981098175,"1989.12.16",1989,12,16,1989-12-16,7289
"9481","Satakunta",-2.05306172370911,0.359024792909622,"1990.01.16",1990,1,16,1990-01-16,7320
"9482","Satakunta",1.94499611854553,0.385941505432129,"1990.02.14",1990,2,14,1990-02-14,7349
"9483","Satakunta",12.3773536682129,0.388846606016159,"1990.03.16",1990,3,16,1990-03-16,7379
"9484","Satakunta",48.9563941955566,0.383295446634293,"1990.04.15",1990,4,15,1990-04-15,7409
"9485","Satakunta",82.6542892456055,0.355054378509521,"1990.05.16",1990,5,16,1990-05-16,7440
"9486","Satakunta",95.9566421508789,0.320471435785294,"1990.06.15",1990,6,15,1990-06-15,7470
"9487","Satakunta",100.963424682617,0.309467554092407,"1990.07.16",1990,7,16,1990-07-16,7501
"9488","Satakunta",76.0402526855469,0.3009133040905,"1990.08.16",1990,8,16,1990-08-16,7532
"9489","Satakunta",28.4503116607666,0.294709116220474,"1990.09.15",1990,9,15,1990-09-15,7562
"9490","Satakunta",8.99806594848633,0.301866859197617,"1990.10.16",1990,10,16,1990-10-16,7593
"9491","Satakunta",6.64562082290649,0.321423590183258,"1990.11.15",1990,11,15,1990-11-15,7623
"9492","Satakunta",4.63845682144165,0.332846730947495,"1990.12.16",1990,12,16,1990-12-16,7654
"9493","Satakunta",-3.29515171051025,0.34690722823143,"1991.01.16",1991,1,16,1991-01-16,7685
"9494","Satakunta",-0.940551698207855,0.354481756687164,"1991.02.14",1991,2,14,1991-02-14,7714
"9495","Satakunta",8.96253490447998,0.359895169734955,"1991.03.16",1991,3,16,1991-03-16,7744
"9496","Satakunta",40.6916580200195,0.369376599788666,"1991.04.15",1991,4,15,1991-04-15,7774
"9497","Satakunta",73.9216613769531,0.357333391904831,"1991.05.16",1991,5,16,1991-05-16,7805
"9498","Satakunta",91.0014572143555,0.349392473697662,"1991.06.15",1991,6,15,1991-06-15,7835
"9499","Satakunta",104.441223144531,0.330506414175034,"1991.07.16",1991,7,16,1991-07-16,7866
"9500","Satakunta",74.1430206298828,0.314143925905228,"1991.08.16",1991,8,16,1991-08-16,7897
"9501","Satakunta",40.0883407592773,0.315103948116302,"1991.09.15",1991,9,15,1991-09-15,7927
"9502","Satakunta",15.2576856613159,0.353462755680084,"1991.10.16",1991,10,16,1991-10-16,7958
"9503","Satakunta",14.3761444091797,0.367569446563721,"1991.11.15",1991,11,15,1991-11-15,7988
"9504","Satakunta",-4.84901285171509,0.376181274652481,"1991.12.16",1991,12,16,1991-12-16,8019
"9505","Satakunta",-2.26182913780212,0.38515567779541,"1992.01.16",1992,1,16,1992-01-16,8050
"9506","Satakunta",-2.14874839782715,0.387198835611343,"1992.02.15",1992,2,15,1992-02-15,8080
"9507","Satakunta",9.30669784545898,0.38808485865593,"1992.03.16",1992,3,16,1992-03-16,8110
"9508","Satakunta",34.8163223266602,0.387027472257614,"1992.04.15",1992,4,15,1992-04-15,8140
"9509","Satakunta",86.5258712768555,0.366236686706543,"1992.05.16",1992,5,16,1992-05-16,8171
"9510","Satakunta",106.00025177002,0.325155556201935,"1992.06.15",1992,6,15,1992-06-15,8201
"9511","Satakunta",101.082748413086,0.308818489313126,"1992.07.16",1992,7,16,1992-07-16,8232
"9512","Satakunta",68.6801681518555,0.311834692955017,"1992.08.16",1992,8,16,1992-08-16,8263
"9513","Satakunta",31.0125560760498,0.337394148111343,"1992.09.15",1992,9,15,1992-09-15,8293
"9514","Satakunta",13.7946653366089,0.353211402893066,"1992.10.16",1992,10,16,1992-10-16,8324
"9515","Satakunta",5.49117708206177,0.374036431312561,"1992.11.15",1992,11,15,1992-11-15,8354
"9516","Satakunta",3.51459836959839,0.386902779340744,"1992.12.16",1992,12,16,1992-12-16,8385
"9517","Satakunta",6.86325168609619,0.387059539556503,"1993.01.16",1993,1,16,1993-01-16,8416
"9518","Satakunta",0.4086834192276,0.38572433590889,"1993.02.14",1993,2,14,1993-02-14,8445
"9519","Satakunta",9.33392715454102,0.384568184614182,"1993.03.16",1993,3,16,1993-03-16,8475
"9520","Satakunta",44.4465026855469,0.384935855865479,"1993.04.15",1993,4,15,1993-04-15,8505
"9521","Satakunta",89.8141479492188,0.358542025089264,"1993.05.16",1993,5,16,1993-05-16,8536
"9522","Satakunta",88.2479858398438,0.331795245409012,"1993.06.15",1993,6,15,1993-06-15,8566
"9523","Satakunta",98.7839736938477,0.310359507799149,"1993.07.16",1993,7,16,1993-07-16,8597
"9524","Satakunta",66.5154037475586,0.337745547294617,"1993.08.16",1993,8,16,1993-08-16,8628
"9525","Satakunta",26.4081745147705,0.352847635746002,"1993.09.15",1993,9,15,1993-09-15,8658
"9526","Satakunta",13.7624263763428,0.360392153263092,"1993.10.16",1993,10,16,1993-10-16,8689
"9527","Satakunta",1.26131403446198,0.366775751113892,"1993.11.15",1993,11,15,1993-11-15,8719
"9528","Satakunta",17.2094421386719,0.379297405481339,"1993.12.16",1993,12,16,1993-12-16,8750
"9529","Satakunta",0.897145092487335,0.385028094053268,"1994.01.16",1994,1,16,1994-01-16,8781
"9530","Satakunta",-0.647037386894226,0.38424289226532,"1994.02.14",1994,2,14,1994-02-14,8810
"9531","Satakunta",5.068115234375,0.387266218662262,"1994.03.16",1994,3,16,1994-03-16,8840
"9532","Satakunta",41.5486793518066,0.388257443904877,"1994.04.15",1994,4,15,1994-04-15,8870
"9533","Satakunta",75.828239440918,0.362953275442123,"1994.05.16",1994,5,16,1994-05-16,8901
"9534","Satakunta",91.6864471435547,0.348558098077774,"1994.06.15",1994,6,15,1994-06-15,8931
"9535","Satakunta",108.259536743164,0.313993781805038,"1994.07.16",1994,7,16,1994-07-16,8962
"9536","Satakunta",64.9651947021484,0.279266059398651,"1994.08.16",1994,8,16,1994-08-16,8993
"9537","Satakunta",35.5337905883789,0.286313831806183,"1994.09.15",1994,9,15,1994-09-15,9023
"9538","Satakunta",21.0549640655518,0.317251026630402,"1994.10.16",1994,10,16,1994-10-16,9054
"9539","Satakunta",8.34600067138672,0.348189890384674,"1994.11.15",1994,11,15,1994-11-15,9084
"9540","Satakunta",8.10025882720947,0.359721571207047,"1994.12.16",1994,12,16,1994-12-16,9115
"9541","Satakunta",0.346232563257217,0.367330610752106,"1995.01.16",1995,1,16,1995-01-16,9146
"9542","Satakunta",-1.99783289432526,0.37916025519371,"1995.02.14",1995,2,14,1995-02-14,9175
"9543","Satakunta",6.96053218841553,0.387976616621017,"1995.03.16",1995,3,16,1995-03-16,9205
"9544","Satakunta",36.9907684326172,0.386950016021729,"1995.04.15",1995,4,15,1995-04-15,9235
"9545","Satakunta",79.5546112060547,0.382985979318619,"1995.05.16",1995,5,16,1995-05-16,9266
