"","exp","year","block","plot","SR","SpComp","sum_alive","n_initial","proportion_alive","yearfilter_max","yearfilter_5y"
"294","BEF_China",0,"1","p117130",1,"K._bipinnata",400,400,1,0,0
"295","BEF_China",0,"1","p117140",1,"C._glauca",400,400,1,0,0
"296","BEF_China",0,"1","p117150",1,"C._glauca",400,400,1,0,0
"297","BEF_China",0,"1","p117160",1,"Q._fabri",400,400,1,0,0
"298","BEF_China",0,"1","p117190",4,"C._henryi_L._formosana_N._sinensis_S._mukorossi",400,400,1,0,0
"299","BEF_China",0,"1","p117200",4,"C._henryi_L._formosana_N._sinensis_S._mukorossi",400,400,1,0,0
"300","BEF_China",0,"1","p117210",2,"C._glauca_Q._fabri",400,400,1,0,0
"301","BEF_China",0,"1","p117220",2,"C._glauca_Q._fabri",400,400,1,0,0
"302","BEF_China",0,"1","p117230",2,"R._chinensis_S._superba",400,400,1,0,0
"303","BEF_China",0,"1","p117240",2,"R._chinensis_S._superba",400,400,1,0,0
"304","BEF_China",0,"1","p118090",2,"C._eyrei_C._myrsinaefolia",400,400,1,0,0
"305","BEF_China",0,"1","p118100",2,"C._eyrei_C._myrsinaefolia",400,400,1,0,0
"306","BEF_China",0,"1","p118140",1,"C._glauca",400,400,1,0,0
"307","BEF_China",0,"1","p118150",1,"C._glauca",400,400,1,0,0
"308","BEF_China",0,"1","p118160",8,"C._henryi_C._sclerophylla_Ch._axillaris_L._formosana_N._sinensis_Q._serrata_S._mukorossi_S._sebiferum",400,400,1,0,0
"309","BEF_China",0,"1","p118170",1,"S._mukorossi",400,400,1,0,0
"310","BEF_China",0,"1","p118180",24,"A._davidii_C._henryi_C._carlesii_C._eyrei_C._sclerophylla_C._axillaris_C._camphora_C._glauca_C._myrsinifolia_D._oldhamii_D._glaucifolia_K._bipinnata_L._formosana_L._glaber_M._azedarach_N._sinensis_Q._acutissima_Q._fabri_Q._serrata_R._chinensis_S._mukorossi_S._discolor_S._sebiferum_S._superba",400,400,1,0,0
"311","BEF_China",0,"1","p119090",8,"C._henryi_C._sclerophylla_Ch._axillaris_L._formosana_N._sinensis_Q._serrata_S._mukorossi_S._sebiferum",400,400,1,0,0
"312","BEF_China",0,"1","p119100",8,"C._henryi_C._sclerophylla_Ch._axillaris_L._formosana_N._sinensis_Q._serrata_S._mukorossi_S._sebiferum",400,400,1,0,0
"313","BEF_China",0,"1","p119140",8,"C._eyrei_C._glauca_C._myrsinaefolia_K._bipinnata_L._glaber_Q._fabri_R._chinensis_S._superba",400,400,1,0,0
"314","BEF_China",0,"1","p119150",8,"C._eyrei_C._glauca_C._myrsinaefolia_K._bipinnata_L._glaber_Q._fabri_R._chinensis_S._superba",400,400,1,0,0
"315","BEF_China",0,"1","p119180",2,"Ch._axillaris_S._sebiferum",400,400,1,0,0
"316","BEF_China",0,"1","p120090",8,"C._henryi_C._sclerophylla_Ch._axillaris_L._formosana_N._sinensis_Q._serrata_S._mukorossi_S._sebiferum",400,400,1,0,0
"317","BEF_China",0,"1","p120100",8,"C._henryi_C._sclerophylla_Ch._axillaris_L._formosana_N._sinensis_Q._serrata_S._mukorossi_S._sebiferum",400,400,1,0,0
"318","BEF_China",0,"1","p120140",8,"C._eyrei_C._glauca_C._myrsinaefolia_K._bipinnata_L._glaber_Q._fabri_R._chinensis_S._superba",400,400,1,0,0
"319","BEF_China",0,"1","p120150",8,"C._eyrei_C._glauca_C._myrsinaefolia_K._bipinnata_L._glaber_Q._fabri_R._chinensis_S._superba",400,400,1,0,0
"320","BEF_China",0,"1","p120170",2,"L._formosana_S._mukorossi",400,400,1,0,0
"321","BEF_China",0,"1","p120180",1,"S._superba",400,400,1,0,0
"322","BEF_China",0,"1","p121100",16,"C._henryi_C._eyrei_C._sclerophylla_Ch._axillaris_C._glauca_C._myrsinaefolia_K._bipinnata_L._formosana_L._glaber_N._sinensis_Q._fabri_Q._serrata_R._chinensis_S._mukorossi_S._sebiferum_S._superba",400,400,1,0,0
"323","BEF_China",0,"1","p121150",4,"C._glauca_Q._fabri_R._chinensis_S._superba",400,400,1,0,0
"324","BEF_China",0,"1","p122111",4,"C._eyrei_C._myrsinaefolia_K._bipinnata_L._glaber",400,400,1,0,0
"325","BEF_China",0,"1","p122121",4,"C._eyrei_C._myrsinaefolia_K._bipinnata_L._glaber",400,400,1,0,0
"326","BEF_China",0,"1","p123111",4,"C._eyrei_C._myrsinaefolia_K._bipinnata_L._glaber",400,400,1,0,0
"327","BEF_China",0,"1","p123121",4,"C._eyrei_C._myrsinaefolia_K._bipinnata_L._glaber",400,400,1,0,0
"328","BEF_China",0,"1","p123130",1,"S._sebiferum",400,400,1,0,0
"329","BEF_China",0,"1","p123140",1,"N._sinensis",400,400,1,0,0
"330","BEF_China",0,"1","p123150",1,"N._sinensis",400,400,1,0,0
"331","BEF_China",0,"1","p124140",1,"N._sinensis",400,400,1,0,0
"332","BEF_China",0,"1","p124150",1,"N._sinensis",400,400,1,0,0
"333","BEF_China",5,"1","p103320",2,"C._henryi_N._sinensis",344,400,0.86,1,1
"334","BEF_China",5,"1","p103330",2,"C._henryi_N._sinensis",251,372,0.674731182795699,1,1
"335","BEF_China",5,"1","p104320",2,"C._henryi_N._sinensis",350,400,0.875,1,1
"336","BEF_China",5,"1","p104330",2,"C._henryi_N._sinensis",353,400,0.8825,1,1
"337","BEF_China",5,"1","p105230",2,"R._chinensis_S._superba",372,400,0.93,1,1
"338","BEF_China",5,"1","p105240",1,"L._formosana",363,400,0.9075,1,1
"339","BEF_China",5,"1","p105300",1,"Q._fabri",368,400,0.92,1,1
"340","BEF_China",5,"1","p105310",1,"Q._fabri",381,400,0.9525,1,1
"341","BEF_China",5,"1","p105320",1,"L._glaber",334,400,0.835,1,1
"342","BEF_China",5,"1","p105330",1,"L._glaber",336,400,0.84,1,1
"343","BEF_China",5,"1","p105340",1,"C._henryi",337,400,0.8425,1,1
"344","BEF_China",5,"1","p105350",1,"C._henryi",356,400,0.89,1,1
"345","BEF_China",5,"1","p106200",1,"Q._serrata",396,400,0.99,1,1
"346","BEF_China",5,"1","p106210",1,"Q._serrata",398,400,0.995,1,1
"347","BEF_China",5,"1","p106220",2,"C._henryi_N._sinensis",392,400,0.98,1,1
"348","BEF_China",5,"1","p106240",1,"K._bipinnata",397,400,0.9925,1,1
"349","BEF_China",5,"1","p106250",1,"K._bipinnata",400,400,1,1,1
"350","BEF_China",5,"1","p106260",4,"C._sclerophylla_Ch._axillaris_Q._serrata_S._sebiferum",373,400,0.9325,1,1
"351","BEF_China",5,"1","p106270",4,"C._sclerophylla_Ch._axillaris_Q._serrata_S._sebiferum",347,400,0.8675,1,1
"352","BEF_China",5,"1","p106280",4,"C._eyrei_C._myrsinaefolia_K._bipinnata_L._glaber",384,400,0.96,1,1
"353","BEF_China",5,"1","p106300",1,"Q._fabri",378,400,0.945,1,1
"354","BEF_China",5,"1","p106310",1,"Q._fabri",370,400,0.925,1,1
"355","BEF_China",5,"1","p106320",1,"L._glaber",347,400,0.8675,1,1
"356","BEF_China",5,"1","p106330",1,"L._glaber",344,400,0.86,1,1
"357","BEF_China",5,"1","p106340",1,"C._henryi",373,400,0.9325,1,1
"358","BEF_China",5,"1","p106350",1,"C._henryi",345,400,0.8625,1,1
"359","BEF_China",5,"1","p107170",1,"C._sclerophylla",400,400,1,1,1
"360","BEF_China",5,"1","p107200",1,"Q._serrata",400,400,1,1,1
"361","BEF_China",5,"1","p107210",1,"Q._serrata",398,400,0.995,1,1
"362","BEF_China",5,"1","p107220",1,"L._glaber",387,400,0.9675,1,1
"363","BEF_China",5,"1","p107240",1,"K._bipinnata",400,400,1,1,1
"364","BEF_China",5,"1","p107250",1,"K._bipinnata",400,400,1,1,1
"365","BEF_China",5,"1","p107260",4,"C._sclerophylla_Ch._axillaris_Q._serrata_S._sebiferum",379,400,0.9475,1,1
"366","BEF_China",5,"1","p107270",4,"C._sclerophylla_Ch._axillaris_Q._serrata_S._sebiferum",370,400,0.925,1,1
"367","BEF_China",5,"1","p107300",2,"L._formosana_S._mukorossi",384,400,0.96,1,1
"368","BEF_China",5,"1","p107310",2,"L._formosana_S._mukorossi",394,400,0.985,1,1
"369","BEF_China",5,"1","p107330",1,"Q._serrata",398,400,0.995,1,1
"370","BEF_China",5,"1","p108250",1,"N._sinensis",380,400,0.95,1,1
"371","BEF_China",5,"1","p108260",2,"Ch._axillaris_S._sebiferum",356,400,0.89,1,1
"372","BEF_China",5,"1","p108270",2,"Ch._axillaris_S._sebiferum",367,400,0.9175,1,1
"373","BEF_China",5,"1","p108300",2,"L._formosana_S._mukorossi",399,400,0.9975,1,1
"374","BEF_China",5,"1","p108310",2,"L._formosana_S._mukorossi",386,400,0.965,1,1
"375","BEF_China",5,"1","p109120",1,"C._henryi",394,400,0.985,1,1
"376","BEF_China",5,"1","p109260",2,"Ch._axillaris_S._sebiferum",367,400,0.9175,1,1
"377","BEF_China",5,"1","p109270",2,"Ch._axillaris_S._sebiferum",369,400,0.9225,1,1
"378","BEF_China",5,"1","p109280",1,"L._formosana",393,400,0.9825,1,1
"379","BEF_China",5,"1","p109290",1,"L._formosana",393,400,0.9825,1,1
"380","BEF_China",5,"1","p110190",1,"S._superba",398,400,0.995,1,1
"381","BEF_China",5,"1","p110200",1,"S._superba",400,400,1,1,1
"382","BEF_China",5,"1","p110210",2,"K._bipinnata_L._glaber",383,398,0.962311557788945,1,1
"383","BEF_China",5,"1","p110220",2,"K._bipinnata_L._glaber",386,400,0.965,1,1
"384","BEF_China",5,"1","p110270",2,"C._eyrei_C._myrsinaefolia",130,400,0.325,1,1
"385","BEF_China",5,"1","p110280",1,"L._formosana",395,400,0.9875,1,1
"386","BEF_China",5,"1","p110290",1,"L._formosana",384,400,0.96,1,1
"387","BEF_China",5,"1","p111030",2,"C._glauca_Q._fabri",340,400,0.85,1,1
"388","BEF_China",5,"1","p111090",1,"C._glauca",382,400,0.955,1,1
"389","BEF_China",5,"1","p111190",1,"S._superba",400,400,1,1,1
"390","BEF_China",5,"1","p111200",1,"S._superba",400,400,1,1,1
"391","BEF_China",5,"1","p111210",2,"K._bipinnata_L._glaber",398,400,0.995,1,1
"392","BEF_China",5,"1","p111220",2,"K._bipinnata_L._glaber",381,391,0.974424552429668,1,1
"393","BEF_China",5,"1","p112090",1,"C._eyrei",399,400,0.9975,1,1
"394","BEF_China",5,"1","p112100",1,"C._eyrei",377,400,0.9425,1,1
"395","BEF_China",5,"1","p112110",1,"C._sclerophylla",353,400,0.8825,1,1
"396","BEF_China",5,"1","p112120",1,"C._sclerophylla",294,400,0.735,1,1
"397","BEF_China",5,"1","p112210",16,"C._henryi_C._eyrei_C._sclerophylla_Ch._axillaris_C._glauca_C._myrsinaefolia_K._bipinnata_L._formosana_L._glaber_N._sinensis_Q._fabri_Q._serrata_R._chinensis_S._mukorossi_S._sebiferum_S._superba",370,400,0.925,1,1
"398","BEF_China",5,"1","p112220",16,"C._henryi_C._eyrei_C._sclerophylla_Ch._axillaris_C._glauca_C._myrsinaefolia_K._bipinnata_L._formosana_L._glaber_N._sinensis_Q._fabri_Q._serrata_R._chinensis_S._mukorossi_S._sebiferum_S._superba",358,400,0.895,1,1
"399","BEF_China",5,"1","p112230",1,"Ch._axillaris",386,400,0.965,1,1
"400","BEF_China",5,"1","p113070",4,"C._glauca_Q._fabri_R._chinensis_S._superba",380,400,0.95,1,1
"401","BEF_China",5,"1","p113080",4,"C._glauca_Q._fabri_R._chinensis_S._superba",351,400,0.8775,1,1
"402","BEF_China",5,"1","p113090",1,"C._eyrei",297,400,0.7425,1,1
"403","BEF_China",5,"1","p113100",1,"C._eyrei",132,400,0.33,1,1
"404","BEF_China",5,"1","p113110",1,"C._sclerophylla",350,400,0.875,1,1
"405","BEF_China",5,"1","p113120",1,"C._sclerophylla",373,400,0.9325,1,1
"406","BEF_China",5,"1","p113130",1,"S._sebiferum",349,400,0.8725,1,1
"407","BEF_China",5,"1","p113140",1,"S._sebiferum",370,400,0.925,1,1
"408","BEF_China",5,"1","p113210",16,"C._henryi_C._eyrei_C._sclerophylla_Ch._axillaris_C._glauca_C._myrsinaefolia_K._bipinnata_L._formosana_L._glaber_N._sinensis_Q._fabri_Q._serrata_R._chinensis_S._mukorossi_S._sebiferum_S._superba",306,400,0.765,1,1
"409","BEF_China",5,"1","p113220",16,"C._henryi_C._eyrei_C._sclerophylla_Ch._axillaris_C._glauca_C._myrsinaefolia_K._bipinnata_L._formosana_L._glaber_N._sinensis_Q._fabri_Q._serrata_R._chinensis_S._mukorossi_S._sebiferum_S._superba",283,400,0.7075,1,1
"410","BEF_China",5,"1","p114070",4,"C._glauca_Q._fabri_R._chinensis_S._superba",308,400,0.77,1,1
"411","BEF_China",5,"1","p114080",4,"C._glauca_Q._fabri_R._chinensis_S._superba",382,400,0.955,1,1
"412","BEF_China",5,"1","p114090",24,"A._davidii_C._henryi_C._carlesii_C._eyrei_C._sclerophylla_C._axillaris_C._camphora_C._glauca_C._myrsinifolia_D._oldhamii_D._glaucifolia_K._bipinnata_L._formosana_L._glaber_M._azedarach_N._sinensis_Q._acutissima_Q._fabri_Q._serrata_R._chinensis_S._mukorossi_S._discolor_S._sebiferum_S._superba",337,400,0.8425,1,1
"413","BEF_China",5,"1","p114100",24,"A._davidii_C._henryi_C._carlesii_C._eyrei_C._sclerophylla_C._axillaris_C._camphora_C._glauca_C._myrsinifolia_D._oldhamii_D._glaucifolia_K._bipinnata_L._formosana_L._glaber_M._azedarach_N._sinensis_Q._acutissima_Q._fabri_Q._serrata_R._chinensis_S._mukorossi_S._discolor_S._sebiferum_S._superba",343,400,0.8575,1,1
"414","BEF_China",5,"1","p114110",1,"S._mukorossi",400,400,1,1,1
"415","BEF_China",5,"1","p114120",1,"S._mukorossi",399,400,0.9975,1,1
"416","BEF_China",5,"1","p114130",1,"S._sebiferum",375,400,0.9375,1,1
"417","BEF_China",5,"1","p114140",1,"S._sebiferum",335,400,0.8375,1,1
"418","BEF_China",5,"1","p114170",1,"R._chinensis",278,400,0.695,1,1
"419","BEF_China",5,"1","p114180",1,"R._chinensis",239,400,0.5975,1,1
"420","BEF_China",5,"1","p114200",4,"C._sclerophylla_Ch._axillaris_Q._serrata_S._sebiferum",359,400,0.8975,1,1
"421","BEF_China",5,"1","p114210",1,"C._myrsinaefolia",204,400,0.51,1,1
"422","BEF_China",5,"1","p114220",1,"C._myrsinaefolia",105,400,0.2625,1,1
"423","BEF_China",5,"1","p114270",1,"Ch._axillaris",387,400,0.9675,1,1
"424","BEF_China",5,"1","p114280",1,"Ch._axillaris",386,400,0.965,1,1
"425","BEF_China",5,"1","p114290",1,"C._eyrei",400,400,1,1,1
"426","BEF_China",5,"1","p115060",2,"C._sclerophylla_Q._serrata",199,200,0.995,1,1
"427","BEF_China",5,"1","p115090",24,"A._davidii_C._henryi_C._carlesii_C._eyrei_C._sclerophylla_C._axillaris_C._camphora_C._glauca_C._myrsinifolia_D._oldhamii_D._glaucifolia_K._bipinnata_L._formosana_L._glaber_M._azedarach_N._sinensis_Q._acutissima_Q._fabri_Q._serrata_R._chinensis_S._mukorossi_S._discolor_S._sebiferum_S._superba",356,400,0.89,1,1
"428","BEF_China",5,"1","p115100",24,"A._davidii_C._henryi_C._carlesii_C._eyrei_C._sclerophylla_C._axillaris_C._camphora_C._glauca_C._myrsinifolia_D._oldhamii_D._glaucifolia_K._bipinnata_L._formosana_L._glaber_M._azedarach_N._sinensis_Q._acutissima_Q._fabri_Q._serrata_R._chinensis_S._mukorossi_S._discolor_S._sebiferum_S._superba",322,400,0.805,1,1
"429","BEF_China",5,"1","p115110",1,"S._mukorossi",400,400,1,1,1
"430","BEF_China",5,"1","p115120",1,"S._mukorossi",399,400,0.9975,1,1
"431","BEF_China",5,"1","p115170",1,"R._chinensis",305,400,0.7625,1,1
"432","BEF_China",5,"1","p115180",1,"R._chinensis",317,400,0.7925,1,1
"433","BEF_China",5,"1","p115210",1,"C._myrsinaefolia",186,400,0.465,1,1
"434","BEF_China",5,"1","p115220",1,"C._myrsinaefolia",192,400,0.48,1,1
"435","BEF_China",5,"1","p115250",2,"C._sclerophylla_Q._serrata",400,400,1,1,1
"436","BEF_China",5,"1","p115260",2,"C._sclerophylla_Q._serrata",400,400,1,1,1
"437","BEF_China",5,"1","p115270",1,"Ch._axillaris",386,400,0.965,1,1
"438","BEF_China",5,"1","p115280",1,"Ch._axillaris",393,400,0.9825,1,1
"439","BEF_China",5,"1","p116070",1,"R._chinensis",106,400,0.265,1,1
"440","BEF_China",5,"1","p116080",1,"C._myrsinaefolia",384,400,0.96,1,1
"441","BEF_China",5,"1","p116190",4,"C._henryi_L._formosana_N._sinensis_S._mukorossi",364,400,0.91,1,1
"442","BEF_China",5,"1","p116200",4,"C._henryi_L._formosana_N._sinensis_S._mukorossi",375,400,0.9375,1,1
"443","BEF_China",5,"1","p116210",2,"C._glauca_Q._fabri",350,400,0.875,1,1
"444","BEF_China",5,"1","p116220",2,"C._glauca_Q._fabri",375,400,0.9375,1,1
"445","BEF_China",5,"1","p116230",2,"R._chinensis_S._superba",369,397,0.929471032745592,1,1
"446","BEF_China",5,"1","p116240",2,"R._chinensis_S._superba",356,400,0.89,1,1
"447","BEF_China",5,"1","p116250",2,"C._sclerophylla_Q._serrata",347,400,0.8675,1,1
"448","BEF_China",5,"1","p116260",2,"C._sclerophylla_Q._serrata",400,400,1,1,1
"449","BEF_China",5,"1","p116270",8,"C._eyrei_C._glauca_C._myrsinaefolia_K._bipinnata_L._glaber_Q._fabri_R._chinensis_S._superba",391,400,0.9775,1,1
"450","BEF_China",5,"1","p116290",4,"C._henryi_L._formosana_N._sinensis_S._mukorossi",400,400,1,1,1
"451","BEF_China",5,"1","p117070",2,"K._bipinnata_L._glaber",273,400,0.6825,1,1
"452","BEF_China",5,"1","p117090",2,"C._eyrei_C._myrsinaefolia",110,400,0.275,1,1
"453","BEF_China",5,"1","p117100",2,"C._eyrei_C._myrsinaefolia",114,400,0.285,1,1
"454","BEF_China",5,"1","p117130",1,"K._bipinnata",391,400,0.9775,1,1
"455","BEF_China",5,"1","p117140",1,"C._glauca",391,400,0.9775,1,1
"456","BEF_China",5,"1","p117150",1,"C._glauca",392,400,0.98,1,1
"457","BEF_China",5,"1","p117160",1,"Q._fabri",344,400,0.86,1,1
"458","BEF_China",5,"1","p117190",4,"C._henryi_L._formosana_N._sinensis_S._mukorossi",340,400,0.85,1,1
"459","BEF_China",5,"1","p117200",4,"C._henryi_L._formosana_N._sinensis_S._mukorossi",385,400,0.9625,1,1
"460","BEF_China",5,"1","p117210",2,"C._glauca_Q._fabri",385,400,0.9625,1,1
"461","BEF_China",5,"1","p117220",2,"C._glauca_Q._fabri",365,400,0.9125,1,1
"462","BEF_China",5,"1","p117230",2,"R._chinensis_S._superba",357,400,0.8925,1,1
"463","BEF_China",5,"1","p117240",2,"R._chinensis_S._superba",365,400,0.9125,1,1
"464","BEF_China",5,"1","p118090",2,"C._eyrei_C._myrsinaefolia",115,400,0.2875,1,1
"465","BEF_China",5,"1","p118100",2,"C._eyrei_C._myrsinaefolia",122,400,0.305,1,1
"466","BEF_China",5,"1","p118140",1,"C._glauca",396,400,0.99,1,1
"467","BEF_China",5,"1","p118150",1,"C._glauca",389,400,0.9725,1,1
"468","BEF_China",5,"1","p118160",8,"C._henryi_C._sclerophylla_Ch._axillaris_L._formosana_N._sinensis_Q._serrata_S._mukorossi_S._sebiferum",388,400,0.97,1,1
"469","BEF_China",5,"1","p118170",1,"S._mukorossi",400,400,1,1,1
"470","BEF_China",5,"1","p118180",24,"A._davidii_C._henryi_C._carlesii_C._eyrei_C._sclerophylla_C._axillaris_C._camphora_C._glauca_C._myrsinifolia_D._oldhamii_D._glaucifolia_K._bipinnata_L._formosana_L._glaber_M._azedarach_N._sinensis_Q._acutissima_Q._fabri_Q._serrata_R._chinensis_S._mukorossi_S._discolor_S._sebiferum_S._superba",332,400,0.83,1,1
"471","BEF_China",5,"1","p119090",8,"C._henryi_C._sclerophylla_Ch._axillaris_L._formosana_N._sinensis_Q._serrata_S._mukorossi_S._sebiferum",392,400,0.98,1,1
"472","BEF_China",5,"1","p119100",8,"C._henryi_C._sclerophylla_Ch._axillaris_L._formosana_N._sinensis_Q._serrata_S._mukorossi_S._sebiferum",389,400,0.9725,1,1
"473","BEF_China",5,"1","p119140",8,"C._eyrei_C._glauca_C._myrsinaefolia_K._bipinnata_L._glaber_Q._fabri_R._chinensis_S._superba",377,400,0.9425,1,1
"474","BEF_China",5,"1","p119150",8,"C._eyrei_C._glauca_C._myrsinaefolia_K._bipinnata_L._glaber_Q._fabri_R._chinensis_S._superba",366,400,0.915,1,1
"475","BEF_China",5,"1","p119180",2,"Ch._axillaris_S._sebiferum",388,400,0.97,1,1
"476","BEF_China",5,"1","p120090",8,"C._henryi_C._sclerophylla_Ch._axillaris_L._formosana_N._sinensis_Q._serrata_S._mukorossi_S._sebiferum",387,400,0.9675,1,1
"477","BEF_China",5,"1","p120100",8,"C._henryi_C._sclerophylla_Ch._axillaris_L._formosana_N._sinensis_Q._serrata_S._mukorossi_S._sebiferum",378,400,0.945,1,1
"478","BEF_China",5,"1","p120140",8,"C._eyrei_C._glauca_C._myrsinaefolia_K._bipinnata_L._glaber_Q._fabri_R._chinensis_S._superba",365,400,0.9125,1,1
"479","BEF_China",5,"1","p120150",8,"C._eyrei_C._glauca_C._myrsinaefolia_K._bipinnata_L._glaber_Q._fabri_R._chinensis_S._superba",365,400,0.9125,1,1
"480","BEF_China",5,"1","p120170",2,"L._formosana_S._mukorossi",392,400,0.98,1,1
"481","BEF_China",5,"1","p120180",1,"S._superba",399,400,0.9975,1,1
"482","BEF_China",5,"1","p121100",16,"C._henryi_C._eyrei_C._sclerophylla_Ch._axillaris_C._glauca_C._myrsinaefolia_K._bipinnata_L._formosana_L._glaber_N._sinensis_Q._fabri_Q._serrata_R._chinensis_S._mukorossi_S._sebiferum_S._superba",371,400,0.9275,1,1
"483","BEF_China",5,"1","p121150",4,"C._glauca_Q._fabri_R._chinensis_S._superba",365,400,0.9125,1,1
"484","BEF_China",5,"1","p122111",4,"C._eyrei_C._myrsinaefolia_K._bipinnata_L._glaber",331,400,0.8275,1,1
"485","BEF_China",5,"1","p122121",4,"C._eyrei_C._myrsinaefolia_K._bipinnata_L._glaber",163,400,0.4075,1,1
"486","BEF_China",5,"1","p123111",4,"C._eyrei_C._myrsinaefolia_K._bipinnata_L._glaber",179,399,0.448621553884712,1,1
"487","BEF_China",5,"1","p123121",4,"C._eyrei_C._myrsinaefolia_K._bipinnata_L._glaber",166,392,0.423469387755102,1,1
"488","BEF_China",5,"1","p123130",1,"S._sebiferum",366,400,0.915,1,1
"489","BEF_China",5,"1","p123140",1,"N._sinensis",324,400,0.81,1,1
"490","BEF_China",5,"1","p123150",1,"N._sinensis",225,400,0.5625,1,1
"491","BEF_China",5,"1","p124140",1,"N._sinensis",308,400,0.77,1,1
"492","BEF_China",5,"1","p124150",1,"N._sinensis",307,400,0.7675,1,1
"493","BiodiversiTREE",0,"1","1",1,"PLOC",110,110,1,0,0
"494","BiodiversiTREE",0,"1","10",12,"ACRU_CAAL27_CACA18_CAGL8_COFL2_FAGR_FRPE_LIST2_LITU_NYSY_PLOC_QUAL_QUFA_QURU_QUVE_ULAM",110,110,1,0,0
"495","BiodiversiTREE",0,"1","11",4,"ACRU_COFL2_FRPE_ULAM",110,110,1,0,0
"496","BiodiversiTREE",0,"1","12",1,"COFL2",110,110,1,0,0
"497","BiodiversiTREE",0,"1","13",12,"ACRU_CAAL27_CACA18_CAGL8_COFL2_FAGR_FRPE_LIST2_LITU_NYSY_PLOC_QUAL_QUFA_QURU_QUVE_ULAM",110,110,1,0,0
"498","BiodiversiTREE",0,"1","14",1,"FAGR",110,110,1,0,0
"499","BiodiversiTREE",0,"1","15",1,"CAAL27",110,110,1,0,0
"500","BiodiversiTREE",0,"1","16",1,"CACA18",110,110,1,0,0
"501","BiodiversiTREE",0,"1","17",12,"ACRU_CAAL27_CACA18_CAGL8_COFL2_FAGR_FRPE_LIST2_LITU_NYSY_PLOC_QUAL_QUFA_QURU_QUVE_ULAM",110,110,1,0,0
"502","BiodiversiTREE",0,"1","18",4,"CACA18_COFL2_NYSY_QUVE",110,110,1,0,0
"503","BiodiversiTREE",0,"1","19",1,"QUAL",110,110,1,0,0
"504","BiodiversiTREE",0,"1","2",1,"ACRU",110,110,1,0,0
"505","BiodiversiTREE",0,"1","20",4,"CAAL27_CAGL8_QUAL_QURU",110,110,1,0,0
"506","BiodiversiTREE",0,"1","21",12,"ACRU_CAAL27_CACA18_CAGL8_COFL2_FAGR_FRPE_LIST2_LITU_NYSY_PLOC_QUAL_QUFA_QURU_QUVE_ULAM",110,110,1,0,0
"507","BiodiversiTREE",0,"1","22",4,"CACA18_FRPE_LIST2_QUFA",110,110,1,0,0
"508","BiodiversiTREE",0,"1","23",1,"QUAL",110,110,1,0,0
"509","BiodiversiTREE",0,"1","25",1,"QURU",110,110,1,0,0
"510","BiodiversiTREE",0,"1","26",12,"ACRU_CAAL27_CACA18_CAGL8_COFL2_FAGR_FRPE_LIST2_LITU_NYSY_PLOC_QUAL_QUFA_QURU_QUVE_ULAM",110,110,1,0,0
"511","BiodiversiTREE",0,"1","27",4,"LIST2_LITU_NYSY_PLOC",110,110,1,0,0
"512","BiodiversiTREE",0,"1","28",1,"LITU",110,110,1,0,0
"513","BiodiversiTREE",0,"1","29",1,"QUVE",110,110,1,0,0
"514","BiodiversiTREE",0,"1","3",1,"QUFA",110,110,1,0,0
"515","BiodiversiTREE",0,"1","30",4,"FAGR_QUAL_QUFA_QURU",110,110,1,0,0
"516","BiodiversiTREE",0,"1","31",1,"LIST2",110,110,1,0,0
"517","BiodiversiTREE",0,"1","32",1,"NYSY",110,110,1,0,0
"518","BiodiversiTREE",0,"1","33",12,"ACRU_CAAL27_CACA18_CAGL8_COFL2_FAGR_FRPE_LIST2_LITU_NYSY_PLOC_QUAL_QUFA_QURU_QUVE_ULAM",110,110,1,0,0
"519","BiodiversiTREE",0,"1","34",4,"CAAL27_CAGL8_FAGR_QUAL",110,110,1,0,0
"520","BiodiversiTREE",0,"1","35",1,"ULAM",110,110,1,0,0
"521","BiodiversiTREE",0,"1","36",12,"ACRU_CAAL27_CACA18_CAGL8_COFL2_FAGR_FRPE_LIST2_LITU_NYSY_PLOC_QUAL_QUFA_QURU_QUVE_ULAM",110,110,1,0,0
"522","BiodiversiTREE",0,"1","37",1,"FRPE",110,110,1,0,0
"523","BiodiversiTREE",0,"1","38",12,"ACRU_CAAL27_CACA18_CAGL8_COFL2_FAGR_FRPE_LIST2_LITU_NYSY_PLOC_QUAL_QUFA_QURU_QUVE_ULAM",110,110,1,0,0
"524","BiodiversiTREE",0,"1","4",4,"FAGR_LIST2_PLOC_QUVE",110,110,1,0,0
"525","BiodiversiTREE",0,"1","40",1,"COFL2",110,110,1,0,0
"526","BiodiversiTREE",0,"1","41",4,"ACRU_NYSY_PLOC_ULAM",110,110,1,0,0
"527","BiodiversiTREE",0,"1","42",12,"ACRU_CAAL27_CACA18_CAGL8_COFL2_FAGR_FRPE_LIST2_LITU_NYSY_PLOC_QUAL_QUFA_QURU_QUVE_ULAM",110,110,1,0,0
"528","BiodiversiTREE",0,"1","43",1,"LIST2",110,110,1,0,0
"529","BiodiversiTREE",0,"1","44",1,"QURU",110,110,1,0,0
"530","BiodiversiTREE",0,"1","45",4,"CAGL8_LITU_QUAL_ULAM",110,110,1,0,0
"531","BiodiversiTREE",0,"1","46",1,"CAGL8",110,110,1,0,0
"532","BiodiversiTREE",0,"1","47",4,"FRPE_LIST2_PLOC_QUVE",110,110,1,0,0
